obsHistID,sessionID,propID,fieldID,fieldRA,fieldDec,filter,expDate,expMJD,night,visitTime,visitExpTime,finRank,FWHMeff,FWHMgeom,transparency,airmass,vSkyBright,filtSkyBrightness,rotSkyPos,rotTelPos,lst,altitude,azimuth,dist2Moon,solarElong,moonRA,moonDec,moonAlt,moonAZ,moonPhase,sunAlt,sunAz,phaseAngle,rScatter,mieScatter,moonIllum,moonBright,darkBright,rawSeeing,wind,humidity,slewDist,slewTime,fiveSigmaDepth,ditheredRA,ditheredDec,obsID
229500,1042,152,1427,0.925184,-0.4789,r,27309958,59896.087484,316,34.0,30.0,9.738095,0.961977,0.842745,0.0,1.221543,21.416382,21.136382,2.933474,1.111955,0.225598,0.959037,1.668632,1.301532,134.409534,1.837884,0.484024,-0.269351,1.161616,80.141374,-0.542014,3.838632,52.927329,259043.927327,19306.002933,0.007962,0.0,92.449851,0.647153,0.0,0.0,0.0,2.0,24.177466,0.957447576791,-0.482206,229500
229576,1042,152,1427,0.925184,-0.4789,y,27313166,59896.124614,316,34.0,30.0,9.738095,0.744973,0.664368,0.0,1.090373,20.754996,17.3,2.933474,1.131437,0.459529,1.160792,1.567483,1.307658,134.403534,1.846308,0.485024,-0.095136,1.062713,79.859181,-0.652769,3.60562,53.331545,258331.602355,18919.861763,0.007878,85.348394,84.656911,0.552098,0.0,0.0,0.0,2.0,21.810175,0.957447576791,-0.482206,229576
229556,1042,152,1427,0.925184,-0.4789,z,27312328,59896.114915,316,34.0,30.0,9.738095,0.854143,0.754106,0.0,1.117557,20.968973,18.818973,2.933474,1.13001,0.398421,1.108007,1.596976,1.306108,134.405106,1.844183,0.484768,-0.139855,1.089795,79.933031,-0.627722,3.670826,53.225969,258510.392168,19016.804417,0.0079,53.283908,86.311369,0.650236,0.0,0.0,0.0,2.0,22.880357,0.957447576791,-0.482206,229556
231732,1042,152,1427,0.925184,-0.4789,g,27569788,59899.094778,319,34.0,30.0,9.738095,1.258263,1.086292,0.0,1.157484,21.461291,21.871291,2.776276,0.96699,0.323157,1.043051,1.629774,1.738882,133.838873,2.50293,0.358122,-0.693674,1.527917,53.903749,-0.554388,3.789502,85.522076,249243.610083,4562.833071,0.003083,0.0,88.703826,0.882953,0.0,0.0,0.0,2.0,24.257811,0.899373363919,-0.4789,231732
231752,1042,152,1427,0.925184,-0.4789,i,27570626,59899.104477,319,34.0,30.0,9.738095,1.329264,1.144655,0.0,1.124499,21.485717,20.125717,2.776276,0.972017,0.384265,1.095783,1.603396,1.74081,133.836817,2.505431,0.357705,-0.642963,1.501129,53.811696,-0.584893,3.731311,85.627876,249390.070141,4533.918671,0.003072,0.0,86.730537,1.09924,0.0,0.0,0.0,2.0,23.207263,0.899373363919,-0.4789,231752
231722,1042,152,1427,0.925184,-0.4789,r,27569310,59899.089245,319,34.0,30.0,9.738095,1.180397,1.022286,0.0,1.178656,21.446091,21.166091,2.776276,0.963139,0.288301,1.013005,1.644034,1.737769,133.840044,2.501485,0.358363,-0.722612,1.543588,53.956246,-0.535907,3.821368,85.461732,249159.753995,4579.616501,0.003089,0.0,89.954402,0.870516,0.0,0.0,0.0,2.0,23.974245,0.899373363919,-0.4789,231722
231798,1042,152,1427,0.925184,-0.4789,y,27572518,59899.126375,319,34.0,30.0,9.738095,1.426071,1.22423,0.0,1.066838,21.530738,17.3,2.776276,0.97127,0.522232,1.214947,1.533138,1.74504,133.832162,2.510916,0.356787,-0.528726,1.442837,53.603775,-0.643789,3.588986,85.866794,249717.135348,4471.099664,0.003048,0.0,83.207679,1.332266,0.0,0.0,0.0,2.0,21.109409,0.899373363919,-0.4789,231798
231778,1042,152,1427,0.925184,-0.4789,z,27571680,59899.116676,319,34.0,30.0,9.738095,1.323677,1.140062,0.0,1.089721,21.512503,19.362503,2.776276,0.974227,0.461124,1.16217,1.566668,1.743188,133.834226,2.508515,0.35719,-0.579266,1.468373,53.695882,-0.619521,3.653878,85.760965,249572.991099,4498.49502,0.003059,0.0,84.617,1.166499,0.0,0.0,0.0,2.0,22.669026,0.899373363919,-0.4789,231778
233983,1042,152,1427,0.925184,-0.4789,g,27829548,59902.101252,322,34.0,30.0,9.738095,1.208284,1.045209,0.0,1.109486,21.497146,21.907146,2.393222,0.590505,0.415556,1.122807,1.589015,2.15268,133.12062,3.102211,0.101091,-0.966474,2.263727,25.538034,-0.562927,3.745646,119.290596,312029.565416,1165.502662,0.000793,0.0,85.822363,0.867138,0.0,0.0,0.0,2.0,24.327101,0.912278118581,-0.4789,233983
234003,1042,152,1427,0.925184,-0.4789,i,27830386,59902.110951,322,34.0,30.0,9.738095,1.141642,0.99043,0.0,1.083521,21.517395,20.157395,2.393222,0.590892,0.476664,1.175594,1.558582,2.154536,133.11809,3.104868,0.100168,-0.92582,2.192559,25.451878,-0.591494,3.686143,119.40386,312420.395888,1158.388566,0.000789,0.0,84.236587,0.94189,0.0,0.0,0.0,2.0,23.391349,0.912278118581,-0.4789,234003
233973,1042,152,1427,0.925184,-0.4789,r,27829070,59902.09572,322,34.0,30.0,9.738095,1.213932,1.049852,0.0,1.126287,21.484369,21.204369,2.393222,0.588738,0.3807,1.092705,1.604993,2.151613,133.122062,3.100686,0.101619,-0.988618,2.307898,25.58721,-0.54549,3.778288,119.226005,311805.14504,1169.612585,0.000796,0.0,86.838294,0.930999,0.0,0.0,0.0,2.0,23.967797,0.912278118581,-0.4789,233973
234049,1042,152,1427,0.925184,-0.4789,y,27832278,59902.132849,322,34.0,30.0,9.738095,1.123125,0.975209,0.0,1.039403,21.553274,17.3,2.393222,0.57041,0.614631,1.294573,1.469635,2.158648,133.112362,3.110778,0.098093,-0.827306,2.056239,25.257615,-0.645538,3.541312,119.659708,313288.231205,1142.786015,0.000779,0.0,81.498354,1.026626,0.0,0.0,0.0,2.0,21.37363,0.912278118581,-0.4789,234049
234029,1042,152,1427,0.925184,-0.4789,z,27831440,59902.12315,322,34.0,30.0,9.738095,1.12553,0.977186,0.0,1.05662,21.539044,19.389044,2.393222,0.584406,0.553523,1.241948,1.513786,2.156841,133.114902,3.108177,0.09901,-0.871928,2.112925,25.343613,-0.623498,3.607209,119.546367,312906.575091,1149.614981,0.000783,0.0,82.573593,0.98375,0.0,0.0,0.0,2.0,22.86009,0.912278118581,-0.4789,234029
235424,1042,152,1427,0.925184,-0.4789,u,28001488,59904.091306,324,34.0,30.0,9.738095,1.106141,0.961248,0.0,1.122989,21.486857,22.146857,1.710614,-0.093462,0.3873,1.098404,1.602031,2.342285,132.567015,3.500968,-0.104191,-0.938174,3.09461,9.906096,-0.523368,3.800321,143.309822,354189.27664,623.62559,0.000199,0.0,86.639505,0.710614,0.0,0.0,0.0,2.0,23.177784,0.920882039527,-0.4789,235424
236075,1042,152,1427,0.925184,-0.4789,u,28084383,59905.05074,325,34.0,30.0,9.738095,1.423818,1.222378,0.0,1.283553,21.375817,22.035817,2.092449,0.258588,0.148916,0.893212,1.6974,2.374128,132.278528,3.703908,-0.20316,-0.738547,3.702676,4.510812,-0.36778,4.00396,155.475487,361482.7094,561.452117,8.2e-05,0.0,95.969292,0.874593,0.0,0.0,0.0,2.0,22.792865,0.925184,-0.4789,236075
236805,1042,152,1427,0.925184,-0.4789,u,28170861,59906.051643,326,34.0,30.0,9.738095,1.072143,0.933302,0.0,1.263833,21.388425,22.048425,1.84797,0.018008,0.171813,0.912844,1.688929,2.353115,131.963129,3.935524,-0.299242,-0.549603,3.853173,1.000038,-0.368065,3.997931,168.521442,356669.789472,601.743849,2.6e-05,0.0,94.861309,0.623098,0.0,0.0,0.0,2.0,23.114266,0.929485960473,-0.4789,236805
237548,1042,152,1427,0.925184,-0.4789,u,28258111,59907.061474,327,34.0,30.0,9.738095,0.984293,0.861089,0.0,1.203417,21.428766,22.088766,2.042769,0.224846,0.250956,0.980848,1.658826,2.273283,131.630176,4.189821,-0.381222,-0.38206,3.93921,0.055763,-0.404084,3.950449,177.293767,338468.264172,783.001409,1.1e-05,0.0,91.401295,0.577559,0.0,0.0,0.0,2.0,23.24849,0.933787920946,-0.4789,237548
238249,1042,152,1427,0.925184,-0.4789,u,28343740,59908.052555,328,34.0,30.0,9.738095,1.600852,1.3679,0.0,1.231753,21.40562,22.06562,1.6681,-0.155458,0.211965,0.947319,1.673837,2.148748,131.289244,4.457749,-0.43973,-0.13767,4.095801,1.89374,-0.365048,3.990321,164.180483,311203.845975,1180.715117,3.9e-05,0.33433,93.036492,1.0284,0.0,0.0,0.0,2.0,22.699855,0.938089881419,-0.4789,238249
238951,1042,152,1427,0.925184,-0.4789,u,28430216,59909.053435,329,34.0,30.0,9.738095,0.817616,0.72408,0.0,1.214902,21.388363,21.910885,1.866194,0.045998,0.234711,0.966873,1.665128,1.992266,130.931083,4.743488,-0.468768,0.071783,4.208999,6.512124,-0.365311,3.984786,150.430473,281173.008061,1978.283883,0.00012,2.800012,92.066717,0.432692,0.0,0.0,0.0,2.0,23.393438,0.942391841893,-0.4789,238951
239690,1042,152,1427,0.925184,-0.4789,u,28517435,59910.062912,330,34.0,30.0,9.738095,0.869028,0.766341,0.0,1.164293,21.363683,21.73456,1.905412,0.094923,0.311621,1.033103,1.634548,1.816792,130.556056,5.035814,-0.463285,0.236411,4.30998,13.695314,-0.399623,3.939309,136.559908,256417.529166,3528.880248,0.000307,7.940519,89.107339,0.496549,0.0,0.0,0.0,2.0,23.298755,0.946693802366,-0.4789,239690
242606,1042,152,1427,0.925184,-0.4789,g,28862963,59914.062081,334,34.0,30.0,9.738095,0.96803,0.847721,0.0,1.129078,20.436031,20.445582,2.00849,0.203642,0.3752,1.087957,1.60744,1.120154,128.940577,6.05802,-0.171413,0.90802,5.152527,55.577192,-0.383751,3.939249,83.595681,286289.339498,35115.377805,0.003284,141.053622,87.006292,0.645788,0.0,0.0,0.0,2.0,23.898577,0.892920423209,-0.475594,242606
242626,1042,152,1427,0.925184,-0.4789,i,28863801,59914.071781,334,34.0,30.0,9.738095,0.789165,0.700694,0.0,1.100186,20.461406,19.53551,2.00849,0.206331,0.436308,1.140732,1.579068,1.119389,128.936427,6.059427,-0.170307,0.860122,5.098587,55.683963,-0.420536,3.89253,83.472547,286426.941228,35204.154709,0.003298,137.535189,85.256558,0.558929,0.0,0.0,0.0,2.0,23.495854,0.892920423209,-0.475594,242626
242596,1042,152,1427,0.925184,-0.4789,r,28862485,59914.056549,334,34.0,30.0,9.738095,0.904496,0.795496,0.0,1.147693,20.420521,20.455231,2.00849,0.200856,0.340344,1.057875,1.622551,1.120581,128.942943,6.057231,-0.172041,0.93482,5.185972,55.516267,-0.362008,3.964859,83.66593,286212.760217,35066.021443,0.003277,143.219976,88.121276,0.625135,0.0,0.0,0.0,2.0,23.939099,0.892920423209,-0.475594,242596
242672,1042,152,1427,0.925184,-0.4789,y,28865693,59914.093679,334,34.0,30.0,9.738095,0.766705,0.682232,0.0,1.050376,20.511053,17.3,2.00849,0.19603,0.574275,1.259838,1.499874,1.117565,128.927038,6.062725,-0.167787,0.748782,4.994039,55.924844,-0.496519,3.777978,83.194639,286755.374976,35416.524498,0.003328,130.648868,82.184636,0.601818,0.0,0.0,0.0,2.0,21.786155,0.892920423209,-0.475594,242672
242652,1042,152,1427,0.925184,-0.4789,z,28864855,59914.08398,334,34.0,30.0,9.738095,0.792595,0.703513,0.0,1.069983,20.490278,18.756824,2.00849,0.204262,0.513167,1.20712,1.538432,1.11839,128.931199,6.061242,-0.168907,0.798552,5.037811,55.818185,-0.46416,3.830314,83.317712,286606.664294,35320.283297,0.003314,133.542984,83.402264,0.603181,0.0,0.0,0.0,2.0,22.934625,0.892920423209,-0.475594,242652
245160,1042,152,1427,0.925184,-0.4789,g,29140162,59917.270402,337,34.0,30.0,5.875,1.075074,0.935711,0.25,1.310098,19.513741,19.355004,4.444156,0.0,1.739306,0.868412,4.575185,0.801855,127.50437,0.436531,0.168301,0.141646,4.995147,85.83239,-0.53706,2.600171,44.221595,353606.07848,100329.319164,0.009954,435.850741,97.44423,0.659599,0.0,0.0,0.0,120.0,23.217191,0.905825177871,-0.475594,245160
245170,1042,152,1427,0.925184,-0.4789,i,29140640,59917.275934,337,34.0,30.0,5.875,0.907526,0.797986,0.25,1.344606,19.525633,18.836655,4.437604,0.0,1.774162,0.83861,4.562564,0.80166,127.50176,0.437543,0.168771,0.113246,4.977485,85.872374,-0.521162,2.567779,44.15586,353650.685592,100393.807672,0.00997,428.151981,99.333648,0.576603,0.0,0.0,0.0,120.0,22.980452,0.905825177871,-0.475594,245170
245140,1042,152,1427,0.925184,-0.4789,r,29139324,59917.260703,337,34.0,30.0,52.697995,0.840981,0.743286,0.25,1.256166,19.490558,19.65106,4.454749,0.0,1.678198,0.920783,4.597706,0.802175,127.508946,0.434795,0.167473,0.191118,5.026891,85.762167,-0.562872,2.658985,44.336854,353532.831639,100223.514241,0.009925,450.377086,94.427707,0.513871,0.0,0.0,1.06083,120.0,23.617984,0.905825177871,-0.475594,245140
245216,1042,152,1427,0.925184,-0.4789,y,29142532,59917.297832,337,34.0,30.0,5.875,0.931623,0.817794,0.25,1.514426,19.502878,17.3,4.408542,0.0,1.912129,0.721243,4.513463,0.800802,127.491419,0.441708,0.170618,-0.000213,4.910095,86.030134,-0.450687,2.447824,43.895738,353847.118551,100678.274742,0.010036,430.475838,108.181719,0.577714,0.0,0.0,0.0,120.0,21.491096,0.905825177871,-0.475594,245216
245190,1042,152,1427,0.925184,-0.4789,z,29141478,59917.285633,337,34.0,30.0,5.875,0.866859,0.764558,0.25,1.412661,19.53509,18.107995,4.425318,0.0,1.83527,0.786502,4.540701,0.801297,127.497181,0.439356,0.169591,0.063182,4.947191,85.942348,-0.491368,2.51303,44.040634,353733.803693,100514.079945,0.009999,419.942786,102.968295,0.530452,0.0,0.0,0.0,120.0,22.495236,0.905825177871,-0.475594,245190
249686,1042,152,1427,0.925184,-0.4789,g,29727492,59924.0682,344,34.0,30.0,9.738095,0.783911,0.696375,0.0,1.047093,20.560634,20.318308,1.58091,-0.234021,0.585778,1.269748,1.491723,1.398294,124.101915,1.993208,0.471553,-0.103828,1.083841,92.024151,-0.380223,3.909057,32.80884,249581.592056,14031.103188,0.013211,121.353185,81.979659,0.507133,0.0,0.0,0.0,2.0,24.083935,0.935938901183,-0.475594,249686
249706,1042,152,1427,0.925184,-0.4789,i,29728330,59924.077899,344,34.0,30.0,9.738095,0.698934,0.626524,0.0,1.031703,20.332277,19.737883,1.58091,-0.254255,0.646886,1.322252,1.441456,1.399805,124.096731,1.995263,0.471658,-0.059135,1.056001,91.974558,-0.415857,3.86207,32.913573,249465.000221,13961.342387,0.013177,169.914273,81.014806,0.48459,0.0,0.0,0.0,2.0,23.731375,0.935938901183,-0.475594,249706
249676,1042,152,1427,0.925184,-0.4789,r,29727014,59924.062668,344,34.0,30.0,9.738095,0.738515,0.659059,0.0,1.057433,20.721483,20.441483,1.58091,-0.227516,0.550922,1.239704,1.515465,1.397414,124.104869,1.992011,0.47149,-0.129599,1.099279,92.052376,-0.359109,3.934834,32.749098,249649.915587,14071.872501,0.01323,92.710497,82.62411,0.491285,0.0,0.0,0.0,2.0,24.164457,0.935938901183,-0.475594,249676
249752,1042,152,1427,0.925184,-0.4789,y,29730222,59924.099797,344,34.0,30.0,9.738095,0.570179,0.520687,0.0,1.008829,20.091258,17.3,1.58091,-0.401939,0.784853,1.438405,1.226614,1.403069,124.085008,1.999712,0.471871,0.039195,0.989099,91.862084,-0.489022,3.747123,33.150017,249216.508581,13811.829092,0.013101,233.731039,79.5681,0.338816,0.0,0.0,0.0,2.0,22.115176,0.935938901183,-0.475594,249752
249732,1042,152,1427,0.925184,-0.4789,z,29729384,59924.090098,344,34.0,30.0,9.738095,0.678514,0.609739,0.0,1.017009,20.107658,18.793985,1.58091,-0.308253,0.723745,1.387654,1.349954,1.401649,124.090204,1.997774,0.471782,-0.003885,1.019466,91.911987,-0.457948,3.799587,33.045295,249324.07126,13876.690525,0.013135,228.515241,80.087178,0.486119,0.0,0.0,0.0,2.0,23.125163,0.935938901183,-0.475594,249732
251116,1042,152,1427,0.925184,-0.4789,g,29986849,59927.07002,347,34.0,30.0,9.738095,0.946503,0.830025,0.0,1.031264,21.560106,21.970106,1.759727,-0.076338,0.648854,1.323938,1.439592,1.835117,122.461477,2.639464,0.309562,-0.510736,1.49319,70.988366,-0.380523,3.902378,65.180102,258467.902667,3321.917768,0.005718,0.0,80.987145,0.674052,0.0,0.0,0.0,2.0,24.635156,0.948843655845,-0.475594,251116
251136,1042,152,1427,0.925184,-0.4789,i,29987687,59927.079719,347,34.0,30.0,9.738095,0.886384,0.780608,0.0,1.019276,21.570295,20.210295,1.759727,-0.116168,0.709962,1.37601,1.369929,1.836884,122.456039,2.641746,0.309053,-0.45991,1.466508,70.904961,-0.415898,3.855287,65.285359,258672.714929,3302.611155,0.005701,0.0,80.230713,0.711889,0.0,0.0,0.0,2.0,23.697168,0.948843655845,-0.475594,251136
251106,1042,152,1427,0.925184,-0.4789,r,29986371,59927.064488,347,34.0,30.0,9.738095,0.889661,0.783301,0.0,1.039563,21.55314,21.27314,1.759727,-0.062883,0.613997,1.294028,1.470148,1.834092,122.464577,2.638141,0.309855,-0.539758,1.508603,71.035905,-0.359549,3.928216,65.120067,258349.70424,3333.16473,0.005728,0.0,81.508429,0.664327,0.0,0.0,0.0,2.0,24.347167,0.948843655845,-0.475594,251106
251182,1042,152,1427,0.925184,-0.4789,y,29989579,59927.101617,347,34.0,30.0,9.738095,1.133804,0.983987,0.0,1.003507,21.583931,17.3,1.759727,-0.454939,0.847928,1.487178,0.964289,1.84073,122.44374,2.646725,0.307914,-0.345571,1.407108,70.716362,-0.488423,3.740135,65.523043,259122.737466,3260.978264,0.005663,0.0,79.229346,1.065225,0.0,0.0,0.0,2.0,21.369817,0.948843655845,-0.475594,251182
251162,1042,152,1427,0.925184,-0.4789,z,29988741,59927.091918,347,34.0,30.0,9.738095,0.838915,0.741588,0.0,1.008615,21.579484,19.429484,1.759727,-0.227526,0.78682,1.440003,1.221257,1.839052,122.449191,2.64455,0.308417,-0.396128,1.433344,70.799946,-0.457642,3.792682,65.417762,258925.643012,3279.080814,0.00568,0.0,79.554532,0.693296,0.0,0.0,0.0,2.0,23.201848,0.948843655845,-0.475594,251162
253216,1042,152,1427,0.925184,-0.4789,g,30246151,59930.071199,350,34.0,30.0,9.738095,0.739492,0.659862,0.0,1.019631,21.569991,21.979991,1.861199,-0.012871,0.707888,1.374254,1.372764,2.222503,120.747828,3.22169,0.039044,-0.801347,2.137683,42.514357,-0.379202,3.899739,98.610287,327112.064891,925.760801,0.001937,0.0,80.253163,0.473418,0.0,0.0,0.0,2.0,24.909711,0.895071403446,-0.472287,253216
253236,1042,152,1427,0.925184,-0.4789,i,30246989,59930.080898,350,34.0,30.0,9.738095,0.722879,0.646207,0.0,1.010662,21.577711,20.217711,1.861199,-0.090093,0.768996,1.425419,1.265855,2.224106,120.742158,3.224239,0.038094,-0.75731,2.08348,42.417717,-0.414477,3.852675,98.722307,327466.263278,920.881024,0.001929,0.0,79.684577,0.525689,0.0,0.0,0.0,2.0,23.922866,0.895071403446,-0.472287,253236
253206,1042,152,1427,0.925184,-0.4789,r,30245673,59930.065666,350,34.0,30.0,9.738095,0.717845,0.642069,0.0,1.026138,21.564444,21.284444,1.861199,0.012388,0.673031,1.34461,1.415021,2.221577,120.751059,3.220224,0.039585,-0.825797,2.170747,42.569481,-0.358284,3.925565,98.546405,326907.563726,928.59193,0.001942,0.0,80.664194,0.482531,0.0,0.0,0.0,2.0,24.586918,0.895071403446,-0.472287,253206
253273,1042,152,1427,0.925184,-0.4789,y,30248557,59930.099046,350,34.0,30.0,9.738095,0.773834,0.688092,0.0,1.001878,21.585355,17.3,1.861199,-0.646118,0.883336,1.509558,0.654541,2.227027,120.731535,3.228926,0.036318,-0.671597,1.992979,42.236893,-0.475174,3.75821,98.932,328112.869311,912.049727,0.001914,0.0,79.125539,0.638957,0.0,0.0,0.0,2.0,21.784835,0.895071403446,-0.472287,253273
253262,1042,152,1427,0.925184,-0.4789,z,30248043,59930.093097,350,34.0,30.0,9.738095,0.774753,0.688847,0.0,1.003632,21.583822,19.433822,1.861199,-0.341461,0.845854,1.485699,0.977298,2.226081,120.73502,3.227402,0.0369,-0.700112,2.021246,42.296168,-0.456092,3.790116,98.863249,327903.350651,914.900496,0.001919,0.0,79.237342,0.618186,0.0,0.0,0.0,2.0,23.290652,0.895071403446,-0.472287,253262
255286,1042,152,1427,0.925184,-0.4789,g,30505594,59933.074015,353,34.0,30.0,9.738095,0.570226,0.520726,0.0,1.009684,21.578558,21.988558,1.860238,-0.106633,0.777239,1.432191,1.246281,2.370919,118.966677,3.844084,-0.260883,-0.77877,3.04005,14.558417,-0.384798,3.890279,135.139935,360748.084834,567.425066,0.000335,0.0,79.622444,0.274344,0.0,0.0,0.0,2.0,25.197599,0.907976158107,-0.472287,255286
255306,1042,152,1427,0.925184,-0.4789,i,30506432,59933.083714,353,34.0,30.0,9.738095,0.550159,0.504231,0.0,1.004114,21.583401,20.223401,1.860238,-0.302414,0.838347,1.480243,1.020933,2.370881,118.960798,3.847223,-0.261805,-0.770845,2.962449,14.481844,-0.419697,3.842824,135.264468,360739.253847,567.497245,0.000332,0.0,79.268068,0.282694,0.0,0.0,0.0,2.0,24.222607,0.907976158107,-0.472287,255306
255276,1042,152,1427,0.925184,-0.4789,r,30505116,59933.068483,353,34.0,30.0,9.738095,0.562965,0.514757,0.0,1.014193,21.574661,21.294661,1.860238,-0.050524,0.742383,1.403309,1.319298,2.37093,118.970028,3.842292,-0.260362,-0.781548,3.084834,14.602158,-0.36408,3.91632,135.06892,360750.563601,567.404808,0.000336,0.0,79.908681,0.282281,0.0,0.0,0.0,2.0,24.856877,0.907976158107,-0.472287,255276
255333,1042,152,1427,0.925184,-0.4789,y,30508907,59933.112351,353,34.0,30.0,5.875,0.548239,0.502652,0.0,1.003972,21.583525,17.3,4.109638,0.0,1.018773,1.481816,5.274183,2.370614,118.943407,3.85646,-0.2646,-0.725999,2.745055,14.256584,-0.506754,3.696483,135.632409,360678.219784,567.996347,0.000325,0.0,79.259014,0.301324,0.0,0.0,0.0,120.0,22.158653,0.907976158107,-0.472287,255333
255319,1042,152,1427,0.925184,-0.4789,z,30507018,59933.090497,353,34.0,30.0,9.738095,0.555968,0.509006,0.0,1.001953,21.585289,19.435289,1.860238,-0.6223,0.881079,1.508351,0.68041,2.370838,118.956683,3.849417,-0.262458,-0.763046,2.90915,14.428381,-0.442951,3.808235,135.351577,360729.596181,567.576191,0.000331,0.0,79.130315,0.306841,0.0,0.0,0.0,2.0,23.651752,0.907976158107,-0.472287,255319
256143,1042,152,1427,0.925184,-0.4789,u,30599777,59934.164089,354,34.0,30.0,2.910456,0.875485,0.771649,0.0,1.077973,21.521802,22.181802,4.111254,-0.369069,1.361943,1.188119,4.732399,2.30679,118.3045,4.115186,-0.354587,-0.612522,2.692656,6.96817,-0.615035,3.363279,149.388135,346075.952677,701.077537,0.00013,0.0,83.895318,0.537439,0.0,0.0,0.416155,35.589533,23.463512,0.912278118581,-0.472287,256143
256672,1042,152,1427,0.925184,-0.4789,u,30678660,59935.077094,355,34.0,30.0,9.738095,0.599268,0.544598,0.0,1.004626,21.582954,22.242954,1.752517,-0.375821,0.831041,1.4748,1.058779,2.207365,117.744824,4.34663,-0.415445,-0.561523,3.547552,2.550598,-0.393381,3.878659,161.620347,323781.745603,973.156003,4.9e-05,0.0,79.30065,0.29167,0.0,0.0,0.0,2.0,23.927719,0.916580079054,-0.472287,256672
257380,1042,152,1427,0.925184,-0.4789,u,30765109,59936.077662,356,34.0,30.0,9.738095,0.750388,0.668819,0.0,1.00328,21.584129,22.244129,2.073802,-0.16465,0.851825,1.489919,0.938622,2.061078,117.125123,4.628668,-0.456689,-0.413681,3.762324,0.237505,-0.39426,3.87765,174.413228,293625.799718,1576.603687,1.5e-05,0.0,79.214895,0.453874,0.0,0.0,0.0,2.0,23.684533,0.920882039527,-0.472287,257380
258075,1042,152,1427,0.925184,-0.4789,u,30851513,59937.077704,357,34.0,30.0,9.738095,0.7877,0.699489,0.0,1.002408,21.584891,22.244891,1.858061,-0.510236,0.869291,1.501471,0.800341,1.890159,116.499839,4.922071,-0.464681,-0.250138,3.958644,0.87557,-0.393324,3.879281,169.26174,265413.410814,2770.431,2.5e-05,0.0,79.159326,0.490219,0.0,0.0,0.0,2.0,23.632478,0.925184,-0.472287,258075
