t0,x,y,sigma,gamma,e,theta_e,theta_gamma,zs,zl,snx,sny,MB,mu,sysno,imno,mag,x0,x1,c,twinkles_sysno,bulge_magnorm,r_eff,lens_sed,t_start
56.247,-0.7588,-0.4465,284.237404148,0.0366369239364,0.739677319619,286.208013376,350.828749794,0.610892773005,0.209867648208,-0.0276046582696,0.38431708011,-19.0902004286,-0.7408,1680,3,23.6686754187,5.26073871257e-06,0.0,0.0,1040,17.1182899475,3.0196933051,Burst.50E09.04Z.spec,60246.4608058
0.0,-0.6894,-0.4927,182.351734912,0.0518803525481,0.137900143764,222.056943539,253.141693849,0.636654070658,0.282966375447,-0.300321337104,-0.155970942149,-19.5831829717,2.1436,1771,0,22.1485755126,7.48443707831e-06,0.0,0.0,1041,22.9263706207,0.426354502524,Burst.62E09.02Z.spec,60368.3527818
21.832,0.1467,0.0643,182.351734912,0.0518803525481,0.137900143764,222.056943539,253.141693849,0.636654070658,0.282966375447,-0.300321337104,-0.155970942149,-19.5831829717,-0.5251,1771,1,23.6758298378,7.48443707831e-06,0.0,0.0,1041,22.9263706207,0.426354502524,Burst.62E09.02Z.spec,60390.1847818
0.0,1.3415,-0.0181,222.724069663,0.0675343648066,0.50310542473,354.188526436,239.630993874,0.827031322897,0.204142375399,0.299163208397,-0.0489261723164,-19.4023319042,2.2567,1827,0,23.4209955028,3.31471583536e-06,0.0,0.0,1042,18.1292800903,1.90539128424,Inst.40E09.04Z.spec,60239.3856978
22.279,-0.492,0.5289,222.724069663,0.0675343648066,0.50310542473,354.188526436,239.630993874,0.827031322897,0.204142375399,0.299163208397,-0.0489261723164,-19.4023319042,-3.5952,1827,1,22.9153724374,3.31471583536e-06,0.0,0.0,1042,18.1292800903,1.90539128424,Inst.40E09.04Z.spec,60261.6646978
7.634,-0.9837,0.0599,252.678924868,0.0260935666526,0.414869515197,163.551816961,274.873812134,0.843412485118,0.342396704447,0.0275203979998,-0.0746895405746,-19.3663455192,4.9403,1851,0,22.6679473353,3.05374877214e-06,0.0,0.0,1044,18.3083400726,2.63032683531,Burst.40E09.04Z.spec,60345.1231605
11.372,-0.4558,-0.8332,252.678924868,0.0260935666526,0.414869515197,163.551816961,274.873812134,0.843412485118,0.342396704447,0.0275203979998,-0.0746895405746,-19.3663455192,-3.468,1851,1,23.052132919,3.05374877214e-06,0.0,0.0,1044,18.3083400726,2.63032683531,Burst.40E09.04Z.spec,60348.8611605
0.0,0.9304,-0.5748,252.678924868,0.0260935666526,0.414869515197,163.551816961,274.873812134,0.843412485118,0.342396704447,0.0275203979998,-0.0746895405746,-19.3663455192,3.4618,1851,2,23.054075707,3.05374877214e-06,0.0,0.0,1044,18.3083400726,2.63032683531,Burst.40E09.04Z.spec,60337.4891605
19.302,0.1748,0.8119,252.678924868,0.0260935666526,0.414869515197,163.551816961,274.873812134,0.843412485118,0.342396704447,0.0275203979998,-0.0746895405746,-19.3663455192,-1.9633,1851,3,23.6698639745,3.05374877214e-06,0.0,0.0,1044,18.3083400726,2.63032683531,Burst.40E09.04Z.spec,60356.7911605
0.0,-0.2648,-0.0525,176.095250014,0.0392768364539,0.583532202948,298.9868909,348.351185333,0.955564760897,0.710095821583,-0.096928097894,-0.0636587684914,-19.5871179162,6.9704,1955,0,22.6528754989,2.74031567846e-06,0.0,0.0,1045,22.0216808319,0.830427467359,Inst.40E09.04Z.spec,60358.5896413
0.077,-0.2189,-0.1498,176.095250014,0.0392768364539,0.583532202948,298.9868909,348.351185333,0.955564760897,0.710095821583,-0.096928097894,-0.0636587684914,-19.5871179162,-17.815,1955,1,21.6340551848,2.74031567846e-06,0.0,0.0,1045,22.0216808319,0.830427467359,Inst.40E09.04Z.spec,60358.6666413
0.066,-0.1826,-0.1897,176.095250014,0.0392768364539,0.583532202948,298.9868909,348.351185333,0.955564760897,0.710095821583,-0.096928097894,-0.0636587684914,-19.5871179162,13.9302,1955,2,21.9011263721,2.74031567846e-06,0.0,0.0,1045,22.0216808319,0.830427467359,Inst.40E09.04Z.spec,60358.6556413
0.0,-0.4238,-0.8833,206.307059271,0.051950052435,0.173936704427,21.225277017,138.096174787,0.458194858219,0.230102628976,-0.186743566855,-0.409268443132,-19.2446161208,2.5232,1962,0,21.3887175935,1.2202547545e-05,0.0,0.0,1046,19.60338974,0.789268060382,Burst.32E09.02Z.spec,60348.8923121
28.528,0.0406,0.109,206.307059271,0.051950052435,0.173936704427,21.225277017,138.096174787,0.458194858219,0.230102628976,-0.186743566855,-0.409268443132,-19.2446161208,-0.2426,1962,1,23.9313697921,1.2202547545e-05,0.0,0.0,1046,19.60338974,0.789268060382,Burst.32E09.02Z.spec,60377.4203121
0.0,-0.1438,0.3772,169.125736612,0.0314664017117,0.273644582469,95.9849636709,82.3998843405,0.62495584972,0.411010585057,-0.0700733520451,0.120038583804,-19.2048751589,2.1181,2077,0,22.4801975142,5.52892837809e-06,0.0,0.0,1047,19.3898906708,1.08361080897,Burst.20E09.02Z.spec,60183.6794475
11.106,0.0773,-0.0864,169.125736612,0.0314664017117,0.273644582469,95.9849636709,82.3998843405,0.62495584972,0.411010585057,-0.0700733520451,0.120038583804,-19.2048751589,-0.9835,2077,1,23.3131277541,5.52892837809e-06,0.0,0.0,1047,19.3898906708,1.08361080897,Burst.20E09.02Z.spec,60194.7854475
0.0,-0.49,0.0716,197.603340965,0.100191108503,0.162374999898,254.004603093,148.255989438,0.561461671255,0.373033957316,-0.13585189494,-0.0110860789345,-19.2997463759,3.3762,2094,0,21.5906755062,7.84449202771e-06,0.0,0.0,1048,21.4332408905,0.374645041375,Burst.50E09.04Z.spec,60181.6691451
13.252,0.1981,0.0231,197.603340965,0.100191108503,0.162374999898,254.004603093,148.255989438,0.561461671255,0.373033957316,-0.13585189494,-0.0110860789345,-19.2997463759,-1.3008,2094,1,22.6262195994,7.84449202771e-06,0.0,0.0,1048,21.4332408905,0.374645041375,Burst.50E09.04Z.spec,60194.9211451
0.0,-0.4462,0.8951,221.095798642,0.0368421638958,0.123991493873,196.79136814,327.877845071,0.71499120848,0.325389778637,-0.0958454477441,0.289455747671,-19.1831268888,3.7045,2182,0,22.4516583221,3.88824669e-06,0.0,0.0,1049,19.7674198151,1.53114786571,Burst.40E09.04Z.spec,60107.212995
31.645,0.1034,-0.3629,221.095798642,0.0368421638958,0.123991493873,196.79136814,327.877845071,0.71499120848,0.325389778637,-0.0958454477441,0.289455747671,-19.1831268888,-1.0347,2182,1,23.8364461971,3.88824669e-06,0.0,0.0,1049,19.7674198151,1.53114786571,Burst.40E09.04Z.spec,60138.857995
0.0,-0.3489,-0.1856,134.393837397,0.0677941389142,0.486547524996,23.1451208905,69.7582566957,0.850442457138,0.335213258484,-0.0850332729874,-0.0248477499284,-19.2095808572,2.0758,2219,0,23.7923914497,2.58906865624e-06,0.0,0.0,1050,19.2644500732,0.986659264473,Burst.32E09.02Z.spec,60200.6489741
3.99,0.1778,-0.0815,134.393837397,0.0677941389142,0.486547524996,23.1451208905,69.7582566957,0.850442457138,0.335213258484,-0.0850332729874,-0.0248477499284,-19.2095808572,-2.2404,2219,1,23.7095413087,2.58906865624e-06,0.0,0.0,1050,19.2644500732,0.986659264473,Burst.32E09.02Z.spec,60204.6389741
0.0,-0.0624,-0.3743,189.986507286,0.0709040663656,0.406952401473,299.57729794,254.710358083,0.858705127914,0.561673677497,-0.0501581105103,-0.0417684882528,-19.6329021548,3.0134,2292,0,22.9963450615,3.73253953247e-06,0.0,0.0,1051,19.8186206818,1.32477494872,Burst.32E09.02Z.spec,59862.6256026
9.455,0.1811,0.0989,189.986507286,0.0709040663656,0.406952401473,299.57729794,254.710358083,0.858705127914,0.561673677497,-0.0501581105103,-0.0417684882528,-19.6329021548,-1.094,2292,1,24.0964437164,3.73253953247e-06,0.0,0.0,1051,19.8186206818,1.32477494872,Burst.32E09.02Z.spec,59872.0806026
0.0,0.6597,0.1479,201.940478636,0.0477117197504,0.532052068345,16.8602176093,29.6662765583,0.582440990035,0.331844632497,0.158022698667,0.00329006131213,-19.1718577777,1.8162,2360,0,22.4869111794,6.3748602624e-06,0.0,0.0,1052,19.6766796112,0.904916735203,Inst.32E09.04Z.spec,60489.9542934
16.95,-0.2124,0.202,201.940478636,0.0477117197504,0.532052068345,16.8602176093,29.6662765583,0.582440990035,0.331844632497,0.158022698667,0.00329006131213,-19.1718577777,-1.3443,2360,1,22.8135798612,6.3748602624e-06,0.0,0.0,1052,19.6766796112,0.904916735203,Inst.32E09.04Z.spec,60506.9042934
1.414,0.4225,0.064,146.488836287,0.0582716240909,0.249976004021,270.287506898,155.474144323,0.926803151514,0.110430147132,-0.0828093406808,-0.00531828639573,-19.3832075595,-2.6097,2450,0,23.7460825483,2.45135260496e-06,0.0,0.0,1053,17.9665603638,1.07332789836,Inst.25E09.02Z.spec,60250.3273239
0.0,-0.5582,0.2639,146.488836287,0.0582716240909,0.249976004021,270.287506898,155.474144323,0.926803151514,0.110430147132,-0.0828093406808,-0.00531828639573,-19.3832075595,7.7519,2450,1,22.5640386081,2.45135260496e-06,0.0,0.0,1053,17.9665603638,1.07332789836,Inst.25E09.02Z.spec,60248.9133239
0.0,-0.239,-0.0565,121.076171004,0.0434309757694,0.340657106475,150.566852518,18.5333355436,0.726260618603,0.39703884475,-0.0591346646523,-0.035328184522,-19.0851300662,2.6847,2493,0,22.9736243771,3.41772159757e-06,0.0,0.0,1054,20.2352199554,1.27454757734,Burst.50E09.04Z.spec,60311.0713015
2.721,0.0664,0.0662,121.076171004,0.0434309757694,0.340657106475,150.566852518,18.5333355436,0.726260618603,0.39703884475,-0.0591346646523,-0.035328184522,-19.0851300662,-0.9263,2493,1,24.1289846239,3.41772159757e-06,0.0,0.0,1054,20.2352199554,1.27454757734,Burst.50E09.04Z.spec,60313.7923015
0.0,0.3731,-0.3547,164.499678573,0.0306520395848,0.249195642935,285.002038287,248.613495908,0.71738829104,0.328153448331,0.127442526114,-0.0630799498912,-18.7740996809,3.379,2499,0,22.9764077227,2.64572371354e-06,0.0,0.0,1055,21.0010795593,0.585511109017,Burst.32E09.02Z.spec,60538.9055063
8.301,-0.22,0.0548,164.499678573,0.0306520395848,0.249195642935,285.002038287,248.613495908,0.71738829104,0.328153448331,0.127442526114,-0.0630799498912,-18.7740996809,-1.1748,2499,1,24.1234683575,2.64572371354e-06,0.0,0.0,1055,21.0010795593,0.585511109017,Burst.32E09.02Z.spec,60547.2065063
0.0,-0.2174,0.3897,227.490168373,0.0523913540433,0.266287084306,312.5973887,164.228401434,0.296182654437,0.23800767347,-0.0476486059158,0.157472256047,-19.1393737376,2.1605,2501,0,20.8217603509,3.10504034989e-05,0.0,0.0,1056,20.8204097748,0.969136596508,Inst.32E09.02Z.spec,60507.5868384
14.063,0.0123,-0.111,227.490168373,0.0523913540433,0.266287084306,312.5973887,164.228401434,0.296182654437,0.23800767347,-0.0476486059158,0.157472256047,-19.1393737376,-0.7189,2501,1,22.0164748185,3.10504034989e-05,0.0,0.0,1056,20.8204097748,0.969136596508,Inst.32E09.02Z.spec,60521.6498384
2.714,0.6447,-0.4189,195.426478335,0.0350880518096,0.251612988447,336.323775472,288.6666326,0.841805051789,0.207173246414,-0.0379989663755,0.0296022929193,-19.7357265344,8.1161,2512,0,21.7536265943,4.31171546691e-06,0.0,0.0,1057,19.5512294769,0.643528247507,Inst.50E09.04Z.spec,59865.779084
0.0,-0.6982,0.5152,195.426478335,0.0350880518096,0.251612988447,336.323775472,288.6666326,0.841805051789,0.207173246414,-0.0379989663755,0.0296022929193,-19.7357265344,4.4998,2512,1,22.3940120394,4.31171546691e-06,0.0,0.0,1057,19.5512294769,0.643528247507,Inst.50E09.04Z.spec,59863.065084
3.534,0.5613,0.4579,195.426478335,0.0350880518096,0.251612988447,336.323775472,288.6666326,0.841805051789,0.207173246414,-0.0379989663755,0.0296022929193,-19.7357265344,-5.3866,2512,2,22.198708251,4.31171546691e-06,0.0,0.0,1057,19.5512294769,0.643528247507,Inst.50E09.04Z.spec,59866.599084
3.743,-0.2052,-0.7006,195.426478335,0.0350880518096,0.251612988447,336.323775472,288.6666326,0.841805051789,0.207173246414,-0.0379989663755,0.0296022929193,-19.7357265344,-4.6833,2512,3,22.3506151217,4.31171546691e-06,0.0,0.0,1057,19.5512294769,0.643528247507,Inst.50E09.04Z.spec,59866.808084
0.0,-1.5579,-0.4593,267.488434341,0.0552175734098,0.381899125707,308.136819189,356.682522276,0.455984552029,0.189409312975,-0.417281233001,-0.325025829758,-19.2327123828,4.5289,2527,0,20.7531270355,1.22106723155e-05,0.0,0.0,1058,16.5352592468,1.49902223656,Burst.32E09.02Z.spec,60469.5583437
45.853,0.391,0.3247,267.488434341,0.0552175734098,0.381899125707,308.136819189,356.682522276,0.455984552029,0.189409312975,-0.417281233001,-0.325025829758,-19.2327123828,-0.5396,2527,1,23.0629290114,1.22106723155e-05,0.0,0.0,1058,16.5352592468,1.49902223656,Burst.32E09.02Z.spec,60515.4113437
0.263,-0.1348,0.0396,132.783963109,0.0249695368359,0.488257225576,315.217252009,155.30159317,0.651825325432,0.463294827731,-0.0108051943905,-0.0191752577384,-18.9780795147,3.3088,2609,0,22.3667732362,4.04517973911e-06,0.0,0.0,1059,21.9709796906,0.346708343444,Inst.40E09.04Z.spec,60042.4511097
0.502,-0.0972,-0.0847,132.783963109,0.0249695368359,0.488257225576,315.217252009,155.30159317,0.651825325432,0.463294827731,-0.0108051943905,-0.0191752577384,-18.9780795147,-2.494,2609,1,22.6737084061,4.04517973911e-06,0.0,0.0,1059,21.9709796906,0.346708343444,Inst.40E09.04Z.spec,60042.6901097
0.0,0.0655,-0.133,132.783963109,0.0249695368359,0.488257225576,315.217252009,155.30159317,0.651825325432,0.463294827731,-0.0108051943905,-0.0191752577384,-18.9780795147,2.7842,2609,2,22.5541984561,4.04517973911e-06,0.0,0.0,1059,21.9709796906,0.346708343444,Inst.40E09.04Z.spec,60042.1881097
1.433,0.0563,0.0663,132.783963109,0.0249695368359,0.488257225576,315.217252009,155.30159317,0.651825325432,0.463294827731,-0.0108051943905,-0.0191752577384,-18.9780795147,-0.9209,2609,3,23.7554183465,4.04517973911e-06,0.0,0.0,1059,21.9709796906,0.346708343444,Inst.40E09.04Z.spec,60043.6211097
0.0,-0.4965,0.558,191.937112068,0.0538268967448,0.164132126368,100.125324641,355.108583144,0.784514681356,0.274184226795,-0.061798608951,0.0802686132526,-19.4662772313,5.3632,2610,0,22.2137460584,4.00910710126e-06,0.0,0.0,1060,21.278459549,0.416375619141,Inst.50E09.04Z.spec,60037.6487546
6.919,0.3377,-0.4246,191.937112068,0.0538268967448,0.164132126368,100.125324641,355.108583144,0.784514681356,0.274184226795,-0.061798608951,0.0802686132526,-19.4662772313,-8.5525,2610,1,21.7070733327,4.00910710126e-06,0.0,0.0,1060,21.278459549,0.416375619141,Inst.50E09.04Z.spec,60044.5677546
0.0,0.1753,0.7808,205.386365634,0.113051602216,0.446257326611,57.8927900809,166.339213077,0.80817419581,0.325369096172,-0.0208111019568,0.208252431953,-19.2412784575,3.5953,2640,0,22.9963095319,3.02662741956e-06,0.0,0.0,1061,19.0441799164,1.72360641996,Burst.62E09.04Z.spec,60387.7419898
18.483,0.1829,-0.3712,205.386365634,0.113051602216,0.446257326611,57.8927900809,166.339213077,0.80817419581,0.325369096172,-0.0208111019568,0.208252431953,-19.2412784575,-1.3801,2640,1,24.0358709791,3.02662741956e-06,0.0,0.0,1061,19.0441799164,1.72360641996,Burst.62E09.04Z.spec,60406.2249898
0.0,-0.664,2.3698,292.635820336,0.0642298738088,0.302081377174,85.5561689683,290.262693179,0.600753446739,0.263863410792,-0.325878100427,0.921908875184,-19.3092685349,1.7383,2673,0,22.4776879006,6.70663089996e-06,0.0,0.0,1062,17.5967407227,3.24349165582,Exp.80E09.04Z.spec,60371.2113076
163.769,0.166,-0.3202,292.635820336,0.0642298738088,0.302081377174,85.5561689683,290.262693179,0.600753446739,0.263863410792,-0.325878100427,0.921908875184,-19.3092685349,-0.4969,2673,1,23.8373272342,6.70663089996e-06,0.0,0.0,1062,17.5967407227,3.24349165582,Exp.80E09.04Z.spec,60534.9803076
0.0,1.3673,-0.6703,228.152546362,0.0200915283638,0.388160786636,256.024783487,102.481210416,0.454991794231,0.105175389046,0.507353053457,-0.120760623758,-19.4281467048,11.4623,2707,0,19.5439783438,1.46956606093e-05,0.0,0.0,1063,16.5117607117,3.97914515795,Burst.62E09.04Z.spec,60449.1679708
17.802,-0.4713,0.1104,228.152546362,0.0200915283638,0.388160786636,256.024783487,102.481210416,0.454991794231,0.105175389046,0.507353053457,-0.120760623758,-19.4281467048,-0.5004,2707,1,22.9438645187,1.46956606093e-05,0.0,0.0,1063,16.5117607117,3.97914515795,Burst.62E09.04Z.spec,60466.9699708
0.0,0.5982,1.6438,228.152546362,0.0200915283638,0.388160786636,256.024783487,102.481210416,0.733675586375,0.105175389046,0.205100240448,0.363703216558,-19.3367283452,2.248,2708,0,22.9635183688,4.20189453785e-06,0.0,0.0,1064,17.9665603638,1.07332789836,Inst.25E09.02Z.spec,60333.5512738
17.531,-0.7343,-0.4379,228.152546362,0.0200915283638,0.388160786636,256.024783487,102.481210416,0.733675586375,0.105175389046,0.205100240448,0.363703216558,-19.3367283452,-2.4928,2708,1,22.8512905461,4.20189453785e-06,0.0,0.0,1064,17.9665603638,1.07332789836,Inst.25E09.02Z.spec,60351.0822738
2.267,0.0675,-0.4993,197.199103666,0.0395042081403,0.2615951237,120.070928328,47.2291346311,0.558860577608,0.277556989021,-0.0186216727891,0.0264454923554,-19.626299264,13.7928,2886,0,19.7237653862,1.07178607508e-05,0.0,0.0,1065,18.9340496063,0.650195141242,Inst.32E09.02Z.spec,60347.7822891
2.49,-0.3469,-0.3732,197.199103666,0.0395042081403,0.2615951237,120.070928328,47.2291346311,0.558860577608,0.277556989021,-0.0186216727891,0.0264454923554,-19.626299264,-9.4839,2886,1,20.1304290681,1.07178607508e-05,0.0,0.0,1065,18.9340496063,0.650195141242,Inst.32E09.02Z.spec,60348.0052891
2.95,0.4854,0.0115,197.199103666,0.0395042081403,0.2615951237,120.070928328,47.2291346311,0.558860577608,0.277556989021,-0.0186216727891,0.0264454923554,-19.626299264,-6.846,2886,2,20.4843042463,1.07178607508e-05,0.0,0.0,1065,18.9340496063,0.650195141242,Inst.32E09.02Z.spec,60348.4652891
0.0,-0.2293,0.5101,197.199103666,0.0395042081403,0.2615951237,120.070928328,47.2291346311,0.558860577608,0.277556989021,-0.0186216727891,0.0264454923554,-19.626299264,5.7376,2886,3,20.6760708136,1.07178607508e-05,0.0,0.0,1065,18.9340496063,0.650195141242,Inst.32E09.02Z.spec,60345.5152891
0.0,0.6347,-0.0061,194.265005015,0.0480899690014,0.367650610009,174.316366441,343.665755742,0.359465384718,0.231937796032,0.22564108534,0.0223549876125,-19.1885786253,1.7812,2965,0,21.369318746,2.0657626823e-05,0.0,0.0,1066,18.6642303467,1.21145417588,Inst.25E09.04Z.spec,59835.6148698
14.773,-0.1512,-0.0433,194.265005015,0.0480899690014,0.367650610009,174.316366441,343.665755742,0.359465384718,0.231937796032,0.22564108534,0.0223549876125,-19.1885786253,-1.144,2965,1,21.850035401,2.0657626823e-05,0.0,0.0,1066,18.6642303467,1.21145417588,Inst.25E09.04Z.spec,59850.3878698
0.0,0.9837,-0.9223,216.314855378,0.0819551955142,0.289446709355,145.693969254,3.37947169477,0.580496141743,0.235139189881,0.324720044842,-0.487839636717,-19.4673208896,1.9244,3006,0,22.1200360234,8.43742697594e-06,0.0,0.0,1067,18.1968708038,1.21084971573,Inst.32E09.04Z.spec,59981.0713414
44.387,-0.0766,0.1579,216.314855378,0.0819551955142,0.289446709355,145.693969254,3.37947169477,0.580496141743,0.235139189881,0.324720044842,-0.487839636717,-19.4673208896,-0.3252,3006,1,24.0503980517,8.43742697594e-06,0.0,0.0,1067,18.1968708038,1.21084971573,Inst.32E09.04Z.spec,60025.4583414
0.0,-0.5105,-0.06,270.178862298,0.0288887624283,0.323981140727,192.505876912,95.0224699104,0.948525463298,0.712078563049,-0.0875649653215,0.000416512935077,-19.2453609396,3.2709,3015,0,23.7722579358,2.03762668947e-06,0.0,0.0,1068,19.827009201,0.780961698334,Inst.40E09.04Z.spec,60483.2823786
28.473,0.2938,-0.1709,270.178862298,0.0288887624283,0.323981140727,192.505876912,95.0224699104,0.948525463298,0.712078563049,-0.0875649653215,0.000416512935077,-19.2453609396,-5.3921,3015,1,23.2295312581,2.03762668947e-06,0.0,0.0,1068,19.827009201,0.780961698334,Inst.40E09.04Z.spec,60511.7553786
0.0,-0.0907,-0.609,251.313192656,0.0480443720448,0.190882691506,154.036406873,100.903782329,0.916377854374,0.608124899457,-0.0546102147109,-0.0947671199578,-19.3670718737,7.3043,3023,0,22.5830466821,2.48441190323e-06,0.0,0.0,1069,19.5516300201,0.911086582335,Inst.40E09.04Z.spec,59964.8131582
25.574,0.212,0.3144,251.313192656,0.0480443720448,0.190882691506,154.036406873,100.903782329,0.916377854374,0.608124899457,-0.0546102147109,-0.0947671199578,-19.3670718737,-2.0793,3023,1,23.9472003035,2.48441190323e-06,0.0,0.0,1069,19.5516300201,0.911086582335,Inst.40E09.04Z.spec,59990.3871582
0.0,-0.2678,-0.273,159.603310527,0.0409460574448,0.215226308849,239.323112897,356.635996528,0.666940149632,0.360384493917,-0.0467066317861,-0.0546640308252,-19.5689856106,3.5203,3078,0,21.8008291146,6.58807426265e-06,0.0,0.0,1070,23.1509494781,0.295778221953,Inst.50E09.02Z.spec,60501.7629537
4.416,0.1456,0.1888,159.603310527,0.0409460574448,0.215226308849,239.323112897,356.635996528,0.666940149632,0.360384493917,-0.0467066317861,-0.0546640308252,-19.5689856106,-6.7242,3078,1,21.0981767479,6.58807426265e-06,0.0,0.0,1070,23.1509494781,0.295778221953,Inst.50E09.02Z.spec,60506.1789537
0.0,0.2508,0.3766,158.354932938,0.089602519639,0.314118724079,213.041232018,50.3395444118,0.693888224201,0.39882583509,0.0465556703324,0.126156894646,-19.4895161327,1.937,3144,0,22.7078617238,5.55256384862e-06,0.0,0.0,1071,19.5536308289,0.810895036288,Exp.50E09.04Z.spec,60179.2699233
