obsHistIDs, filter_index, moonAlt, moonPhase, rotSkyPos, altitude, vSkyBright, filtSkyBrightness, rawSeeing, airmass, dist2Moon, sunAlt, field, ra, dec, randomDitherFieldPerVisitRA, randomDitherFieldPerVisitDec
202716,2,-27.9524335848,42.917029,151.070578631,58.9839423607,21.454535,21.174535,0.502465,1.166833,124.064900507,-27.4415844147,1365,99.2852207124,-28.7786387254,98.9611823308,-27.7498930042
202745,2,-29.5798056103,43.067058,156.980122626,68.0346701714,21.521563,21.241563,0.472805,1.078273,129.118846626,-23.670147024,1564,92.1208418505,-24.4157942986,91.5442784094,-25.4683177682
202747,2,-29.6822504641,43.077409,148.770095788,73.0320653564,21.548189,21.268189,0.477491,1.045514,125.637440471,-23.3223616424,1413,87.901867126,-27.8835640578,87.6182079102,-28.337747702
212963,2,14.0463468265,63.120091,136.602019205,52.222295533,20.327328,20.382315,0.585594,1.265196,61.3998189038,-43.3603000199,1212,92.1411245564,-32.9919984634,93.0025286589,-32.0191734231
213006,2,18.3838665188,62.924142,133.458543558,55.8894546049,20.310359,20.364823,0.484511,1.207795,60.6860853784,-38.9659429144,1220,95.3622932807,-32.459147714,95.3491877795,-31.8301546465
213141,2,28.7596165266,62.288265,165.39423703,80.4891683558,20.311149,20.363918,0.481933,1.013938,54.0185755165,-21.2049388147,1542,89.0888637902,-24.8893439163,89.5132501609,-25.9960118976
213142,2,28.816683123,62.282966,147.342915216,77.5739590941,20.321062,20.373817,0.481933,1.023988,55.3776887023,-21.0645068591,1447,94.0409380135,-26.9236878637,93.9734639595,-26.4762651214
213145,2,28.9541929938,62.269974,133.022350788,79.479559425,20.369041,20.421761,0.481933,1.017098,58.4920580935,-20.6315226533,1323,93.1078762442,-29.9663229389,92.3124461228,-30.8365885339
213146,2,28.99727942,62.265841,129.152765727,82.3665791631,20.387584,20.440293,0.481933,1.008941,59.3567087022,-20.5015185296,1305,89.9551759765,-30.452764107,89.1803296278,-30.3003000377
213147,2,29.0419128323,62.261518,126.872737477,75.1390030564,20.373206,20.425903,0.481933,1.034608,60.0751404815,-20.3740354202,1234,98.5356773248,-31.8503800566,99.1443651682,-31.5926063446
213681,2,-0.961022109773,54.075412,148.619980845,45.4636853816,20.647669,20.678537,0.595613,1.402911,61.4234820608,-47.6899128946,1305,89.9551759765,-30.452764107,91.618589904,-30.0491153403
213722,2,4.44477739151,53.872812,134.793821699,51.7749300865,20.666447,20.696774,0.586351,1.272939,61.5189368294,-44.6049362383,1305,89.9551759765,-30.452764107,89.6271058463,-31.8946696942
213780,2,11.22596208,53.603157,128.839472405,53.7084907578,20.594921,20.624529,0.504658,1.240674,60.6726208702,-38.8370847063,1234,98.5356773248,-31.8503800566,97.7122894142,-31.1683883931
213821,2,15.3415179224,53.426918,137.210901454,60.5152866597,20.540039,20.569177,0.487405,1.148784,53.9273033397,-34.5090761134,1568,95.1401002477,-23.8813965631,95.2655464151,-23.7399905792
213854,2,18.4554289474,53.284077,132.852640689,65.2073526356,20.547616,20.576373,0.528489,1.101528,53.9744577663,-30.7218250876,1568,95.1401002477,-23.8813965631,94.4446322099,-25.0777324393
213856,2,18.6331031597,53.275609,132.918530836,70.9928512677,20.618698,20.647433,0.528489,1.057667,56.9774441621,-30.4905220257,1542,89.0888637902,-24.8893439163,88.1668229747,-25.7511870317
213907,2,23.072208269,53.048637,116.19234581,75.5054668622,20.590688,20.618817,0.506011,1.032876,55.5221313625,-24.0611334234,1564,92.1208418505,-24.4157942986,92.7165338833,-24.3629675899
218604,2,-35.429074445,5.366265,32.5525971304,56.4718662037,21.431407,21.151407,0.536485,1.199598,92.3905330847,-41.206036006,1323,93.1078762442,-29.9663229389,94.2447718778,-30.9653894463
218605,2,-35.3001016453,5.364105,37.1109920526,55.1397966258,21.418308,21.138308,0.536485,1.2187,91.4758632605,-41.123129013,1447,94.0409380135,-26.9236878637,95.5468946384,-26.9518773872
218606,2,-35.1711288457,5.361948,35.6223331093,51.2408761257,21.376542,21.096542,0.536485,1.282408,86.9604974686,-41.0403939074,1365,99.2852207124,-28.7786387254,98.7939662363,-29.4875021095
218640,2,-30.6516377577,5.287459,38.1361854355,60.1569588546,21.464643,21.184643,0.684947,1.152884,91.6447139227,-37.9823462675,1447,94.0409380135,-26.9236878637,94.7700433631,-25.8108319382
218648,2,-29.6029531052,5.270452,35.7622494029,57.2096066607,21.438411,21.158411,0.69775,1.189548,87.1527821047,-37.2090824272,1365,99.2852207124,-28.7786387254,98.6644685495,-29.2755077253
218649,2,-29.4695685305,5.268295,32.3746364392,62.8618926054,21.486311,21.206311,0.69775,1.123712,92.5925580032,-37.109846137,1323,93.1078762442,-29.9663229389,92.9611843003,-28.5306625917
220090,2,-49.6976143045,0.061832,96.1015234279,44.0813674051,21.285828,21.005828,0.762944,1.43745,108.024947032,-47.197111895,1305,89.9551759765,-30.452764107,90.4129188829,-30.1775151822
220091,2,-49.6631222452,0.061606,99.1165419375,42.5327770764,21.26369,20.98369,0.762944,1.479269,108.310509197,-47.1736779212,1431,90.9908544869,-27.4389488088,90.8513436671,-26.2142515217
220092,2,-49.6278853408,0.061378,101.040018552,43.5045707927,21.277691,20.997691,0.762944,1.452622,110.829518143,-47.1497855811,1542,89.0888637902,-24.8893439163,87.7179928586,-25.3585963505
220093,2,-49.5923619575,0.061153,98.0088426321,45.5559315866,21.306057,21.026057,0.762944,1.400694,110.688857005,-47.1251483959,1413,87.901867126,-27.8835640578,87.699688631,-28.7760604153
220099,2,-49.3674187272,0.059801,94.4452170338,44.0471618247,21.28535,21.00535,0.740839,1.438336,105.381377061,-46.9660380162,1212,92.1411245564,-32.9919984634,92.6741567699,-32.28244753
220100,2,-49.3283430056,0.059579,97.5542579175,42.6720631164,21.265719,20.985719,0.740839,1.475365,105.719078385,-46.9377339011,1323,93.1078762442,-29.9663229389,92.0067607465,-29.6460395314
220131,2,-47.7529382521,0.052445,97.4963891802,49.2242365742,21.352872,21.072872,0.549832,1.320535,111.044033542,-45.6970510916,1542,89.0888637902,-24.8893439163,88.2725563851,-25.0074878136
220132,2,-47.697074867,0.052237,94.9666086273,48.471198144,21.343663,21.063663,0.549832,1.335791,108.52645699,-45.6508706933,1431,90.9908544869,-27.4389488088,90.1065327791,-28.6544214754
220133,2,-47.6410395947,0.05203,91.2999079216,50.209666686,21.364618,21.084618,0.549832,1.301424,108.233675557,-45.6038881541,1305,89.9551759765,-30.452764107,91.7287885012,-30.2041004239
220142,2,-47.1147778598,0.050185,89.2162896039,50.072214111,21.363,21.083,0.6348,1.304033,105.580365303,-45.1591010177,1212,92.1411245564,-32.9919984634,91.8590676541,-32.3571612264
220143,2,-47.0541589251,0.049983,93.015916518,48.8166916945,21.347914,21.067914,0.6348,1.328719,105.935369953,-45.1074775204,1323,93.1078762442,-29.9663229389,94.5920574492,-29.5721279759
220149,2,-46.6811061047,0.048777,98.0864211176,51.7497199436,21.382288,21.102288,0.613265,1.27338,111.137425662,-44.7856471269,1542,89.0888637902,-24.8893439163,88.3184120936,-25.5598191281
220150,2,-46.6177369726,0.048579,98.8450172384,49.12396896,21.351657,21.071657,0.613265,1.322533,108.735185515,-44.7309869532,1564,92.1208418505,-24.4157942986,91.0111947608,-25.0988172862
220155,2,-46.2963076495,0.0476,97.3567020697,46.1703142304,21.314243,21.034243,0.613265,1.386196,103.921881669,-44.450123042,1464,97.0530344383,-26.341505448,97.2450933529,-26.8685693238
220156,2,-46.2305893904,0.047405,94.0004871932,47.84025702,21.335788,21.055788,0.748365,1.349029,103.651961252,-44.3928272625,1333,96.2172036068,-29.4075744971,97.663230801,-29.5537360306
220157,2,-46.1644127651,0.04721,95.4267510326,45.2241317275,21.301577,21.021577,0.748365,1.408719,101.307303363,-44.3347866379,1365,99.2852207124,-28.7786387254,99.7435287804,-29.1218404447
220188,2,-43.8238228762,0.041194,94.3788112253,54.6099252568,21.412935,21.132935,0.824807,1.226654,108.941450321,-42.2248122615,1564,92.1208418505,-24.4157942986,92.0798160551,-24.6531707131
220189,2,-43.7452130667,0.041015,93.7189930284,57.5159671938,21.441267,21.161267,0.824807,1.185481,111.347300103,-42.1526768751,1542,89.0888637902,-24.8893439163,90.111837694,-25.8949994383
220190,2,-43.6637384682,0.040832,92.2765144834,51.2081029398,21.376168,21.096168,0.824807,1.282998,104.11084315,-42.0799685309,1464,97.0530344383,-26.341505448,98.2026387471,-27.2522218634
220198,2,-43.0207652305,0.039429,88.0521539557,53.7915123423,21.40445,21.12445,0.941434,1.239356,103.861205439,-41.4826027337,1333,96.2172036068,-29.4075744971,94.4454158062,-29.6795575625
225666,2,2.96522847714,49.978789,142.726365077,49.9250785492,20.779016,20.798877,0.387867,1.306846,120.834965528,-43.0350891754,1464,97.0530344383,-26.341505448,97.6914832803,-27.4789412629
225667,2,2.84244362164,49.983924,141.601763517,52.8130723155,20.824862,20.844756,0.387867,1.255232,118.712615263,-42.9866169459,1447,94.0409380135,-26.9236878637,92.926652207,-26.957893444
225668,2,2.71977335771,49.989059,140.47996945,55.7070821387,20.867304,20.887233,0.387867,1.21041,116.557606404,-42.937743646,1431,90.9908544869,-27.4389488088,91.1663889243,-28.3173504045
225679,2,1.36100394655,50.046139,134.441853726,54.4775720062,20.866876,20.886999,0.393322,1.228673,115.029241486,-42.3631242733,1220,95.3622932807,-32.459147714,95.8722534548,-32.6224406856
225705,2,-1.84824725553,50.182631,145.976811945,55.4613405404,20.920736,20.941223,0.383016,1.213973,120.760538311,-40.7696713492,1464,97.0530344383,-26.341505448,96.9370574506,-25.96679105
225706,2,-1.96782354738,50.187766,144.848428863,58.3519126168,20.963365,20.983866,0.383016,1.174694,118.628333172,-40.7040103859,1447,94.0409380135,-26.9236878637,94.6986493878,-26.2528115813
225707,2,-2.08734254344,50.1929,143.730129838,61.2487299332,21.00277,21.023284,0.383016,1.140622,116.463985101,-40.6378910563,1431,90.9908544869,-27.4389488088,90.4204805427,-26.9407047102
225708,2,-2.20674694795,50.198035,142.645348845,64.1544853913,21.03897,21.059498,0.383016,1.111147,114.269041083,-40.5713706563,1413,87.901867126,-27.8835640578,87.0794109719,-27.9955773068
225719,2,-4.06588040159,50.278493,133.338050533,63.2581502166,21.108892,21.129635,0.391223,1.119769,112.862429696,-39.534087864,1212,92.1411245564,-32.9919984634,91.9771777011,-33.3775417638
230207,2,4.9442819973,71.162239,41.2445960656,58.1141351319,20.321029,20.397461,0.636784,1.177717,59.2903601895,-41.3859447537,1542,89.0888637902,-24.8893439163,89.0534298337,-24.5223644485
230243,2,9.02374149863,71.019319,40.7415391215,65.1361339817,20.35168,20.427731,0.537244,1.102162,62.4725677836,-40.5710268817,1413,87.901867126,-27.8835640578,87.8937644291,-28.156120081
233829,2,-29.8028007842,24.710649,87.6509689076,56.5927602985,21.432567,21.152567,0.773807,1.197926,86.46849861,-40.2287418948,1333,96.2172036068,-29.4075744971,98.1654532905,-29.3656339865
233865,2,-24.8914638601,24.565304,83.4659132846,61.6924857456,21.477221,21.197221,0.92056,1.13583,86.6201032426,-39.5678923739,1333,96.2172036068,-29.4075744971,95.492611521,-30.6849266056
233953,2,-12.7889336493,24.213032,88.5054208674,73.4481473072,21.550085,21.270085,1.104891,1.04323,87.2379809288,-35.4466069536,1568,95.1401002477,-23.8813965631,93.275889995,-23.9468856391
233988,2,-7.90441115007,24.072192,89.5953584811,78.0394873027,21.512525,21.232525,0.967091,1.022192,87.3803609409,-32.92375919,1568,95.1401002477,-23.8813965631,94.957319793,-24.4487966676
237415,2,-36.075084359,0.111363,84.9974867667,51.0915633243,21.374838,21.094838,0.679708,1.285102,124.998191459,-38.1059332639,1564,92.1208418505,-24.4157942986,91.7891747221,-25.9084639465
237416,2,-36.1083732069,0.111687,85.7720111142,48.4592233261,21.343514,21.063514,0.642296,1.336038,123.80936133,-38.1393939991,1568,95.1401002477,-23.8813965631,94.005132001,-24.0280164628
237417,2,-36.1412036886,0.11201,82.2503260264,50.4644037217,21.367598,21.087598,0.642296,1.296636,121.958421173,-38.1707920863,1447,94.0409380135,-26.9236878637,94.4075470404,-28.4190504132
237418,2,-36.1736903956,0.112335,83.370687699,47.8554976974,21.33598,21.05598,0.642296,1.348704,120.812219104,-38.2016745115,1464,97.0530344383,-26.341505448,95.6837515575,-25.575174397
237419,2,-36.2062343983,0.112664,78.3345605672,52.2648662972,21.388015,21.108015,0.642296,1.264468,119.921155141,-38.2322131619,1323,93.1078762442,-29.9663229389,94.6222820742,-29.639393221
237420,2,-36.2382054433,0.112992,75.9527750128,50.9655699051,21.373395,21.093395,0.642296,1.28739,116.779111888,-38.2625799251,1220,95.3622932807,-32.459147714,95.9382562896,-33.1479575753
237441,2,-36.8542496646,0.120539,85.0391980942,54.968482245,21.416581,21.136581,0.692464,1.221249,125.095135918,-38.82155755,1564,92.1208418505,-24.4157942986,91.3532441841,-25.6395748532
237446,2,-36.9688412237,0.122343,85.5447187569,52.9060060699,21.395014,21.115014,0.739736,1.25369,123.934781791,-38.9153507411,1568,95.1401002477,-23.8813965631,95.8113813622,-24.9962578408
237447,2,-36.9893531127,0.122687,81.4711034251,54.921728889,21.416109,21.136109,0.739736,1.221947,122.070090647,-38.9358626301,1447,94.0409380135,-26.9236878637,94.8570527623,-26.7338096503
237448,2,-37.009292044,0.12303,82.5989708448,52.3121353153,21.388535,21.108535,0.739736,1.263662,120.936837424,-38.9521919273,1464,97.0530344383,-26.341505448,95.3931697442,-26.2267992974
237449,2,-37.0290590879,0.123378,76.9025671498,56.6737765307,21.433341,21.153341,0.739736,1.196811,120.01999036,-38.9680055624,1323,93.1078762442,-29.9663229389,93.9050259284,-31.3638815928
237450,2,-37.0484250614,0.123726,75.9394250962,52.5476782648,21.391119,21.111119,0.739736,1.259672,115.793166114,-38.9835327187,1234,98.5356773248,-31.8503800566,99.2616643881,-31.7491384142
237453,2,-37.1035436013,0.124763,73.9835190709,55.7027276595,21.423915,21.143915,0.739736,1.210474,116.888203052,-39.026848328,1220,95.3622932807,-32.459147714,96.2448435315,-31.0033765481
251303,2,26.0829295951,69.267788,194.377421688,73.8724798502,20.381498,20.452879,0.730995,1.040968,77.302950057,-30.540082875,1305,89.9551759765,-30.452764107,91.1924842305,-29.2921807972
251307,2,26.6376100365,69.246604,205.278917769,80.51924864,20.357451,20.428775,0.739249,1.013849,71.7992320686,-30.2078246496,1234,98.5356773248,-31.8503800566,97.7786622907,-30.5276496908
251325,2,28.9769394183,69.154607,194.897610071,69.8872719062,20.344983,20.416062,0.806023,1.064944,77.350505554,-28.4662048397,1305,89.9551759765,-30.452764107,89.7977873889,-31.7139588056
251326,2,29.0780091733,69.150526,203.526526353,77.0385873304,20.333252,20.40432,0.766247,1.026146,71.8317187756,-28.34347728,1234,98.5356773248,-31.8503800566,98.0584536443,-30.3990779616
261302,2,13.4839314548,51.57247,102.657764886,78.6340456067,20.941649,20.965842,0.492871,1.020005,87.8272107253,-34.1907980582,1220,95.3622932807,-32.459147714,94.0602311848,-33.0476899611
261303,2,13.3438432739,51.577467,94.7540985811,81.320129046,20.945293,20.9695,0.492871,1.011586,85.16347264,-34.2373222312,1212,92.1411245564,-32.9919984634,91.9750600542,-32.1457398
261347,2,6.47190207068,51.821412,98.356570718,85.3859521518,21.030257,21.055114,0.60089,1.003252,87.6925083477,-35.9602636169,1220,95.3622932807,-32.459147714,96.2070209194,-31.4632324745
261380,2,0.962626391599,52.015884,301.016154631,81.5436971777,21.044321,21.069697,0.646134,1.010992,80.7080955293,-36.5539624842,1413,87.901867126,-27.8835640578,88.1404105251,-27.4098425528
261381,2,0.808729927827,52.021308,291.03563091,83.7476366324,21.05688,21.08227,0.68512,1.005984,83.3719482062,-36.5597493579,1431,90.9908544869,-27.4389488088,90.3595373618,-28.051383396
261425,2,-5.64919197265,52.248876,288.309325834,77.3791534438,21.25426,21.280257,0.57171,1.024762,83.2065925865,-36.2964179553,1431,90.9908544869,-27.4389488088,91.0221007788,-26.8481720263
270555,2,2.12458480012,77.183804,97.7706640767,84.4756368069,20.558453,20.650943,0.833372,1.004667,82.8569164441,-33.0239695084,1447,94.0409380135,-26.9236878637,93.4217832416,-25.4380083009
270605,2,9.25573210988,76.990072,170.338117957,85.5714758859,20.458266,20.550239,0.870321,1.002995,83.010526429,-35.8266498591,1447,94.0409380135,-26.9236878637,93.7161629001,-26.7797035697
270606,2,9.38814265634,76.986437,165.887668283,82.2680304223,20.455031,20.546995,0.870321,1.009176,84.1358728344,-35.9521276162,1564,92.1208418505,-24.4157942986,92.5232973529,-24.3565504626
270655,2,16.4793548078,76.789145,175.716931146,76.1069579555,20.3295,20.420938,0.927521,1.030137,84.2863888472,-37.6198358705,1564,92.1208418505,-24.4157942986,92.9966041524,-23.4185612562
270666,2,18.1269522435,76.742426,167.198137352,76.3501785395,20.29758,20.388893,0.906126,1.029066,81.5148774006,-37.868900624,1568,95.1401002477,-23.8813965631,96.358657499,-24.70439314
270674,2,19.1533488376,76.713118,176.1383989,70.7170293851,20.282611,20.373846,0.906126,1.059436,87.1349631173,-37.9632094771,1542,89.0888637902,-24.8893439163,88.9345586996,-26.004720856
270675,2,19.2849572432,76.70935,182.820920256,72.9744830979,20.289635,20.38086,0.918356,1.045836,85.9663583983,-37.9727778723,1431,90.9908544869,-27.4389488088,92.2884794195,-27.8464363927
270676,2,19.4118673948,76.705711,184.549820403,70.2660543046,20.28114,20.372355,0.918356,1.062395,88.7389011689,-37.9822316759,1413,87.901867126,-27.8835640578,88.1768402507,-28.9775123761
271522,2,31.6901237613,67.515728,240.086676781,58.3652052377,20.333459,20.400168,0.483875,1.174527,88.8320641064,-35.3494906073,1333,96.2172036068,-29.4075744971,97.107800088,-30.0724347226
271523,2,31.8153150396,67.511615,239.66068266,60.7161656627,20.348102,20.414799,0.483875,1.146518,86.1116604952,-35.2917937573,1365,99.2852207124,-28.7786387254,99.4136071117,-29.7827472614
271525,2,32.0675883568,67.503314,235.412143314,57.9457428359,20.325929,20.392604,0.483875,1.17988,87.8893193503,-35.1908385938,1464,97.0530344383,-26.341505448,96.2973299208,-25.6937193648
271547,2,35.0661056818,67.403369,235.633591501,57.0655077752,20.301651,20.36806,0.402242,1.191482,86.1589295133,-33.84106462,1365,99.2852207124,-28.7786387254,99.8364193473,-29.317677419
271548,2,35.1879738048,67.399252,235.858706619,54.4348866504,20.279928,20.346326,0.402242,1.229327,88.882083322,-33.7809040516,1333,96.2172036068,-29.4075744971,97.0940540822,-30.8438078022
271549,2,35.3125348295,67.395038,231.860607125,54.2770940737,20.275867,20.342254,0.402242,1.231758,87.9408282561,-33.7202851168,1464,97.0530344383,-26.341505448,96.6123986063,-26.2024485911
271552,2,35.7254655125,67.381036,240.102948782,56.2328282116,20.2936,20.35995,0.402242,1.202934,87.0835115073,-33.5183174941,1234,98.5356773248,-31.8503800566,98.2295796482,-32.5748851886
300263,2,9.58174509531,38.014804,266.091856003,69.2350167522,21.080938,21.022285,0.817524,1.069471,64.2773275425,-31.842759718,1305,89.9551759765,-30.452764107,90.8619549037,-30.0473391711
300264,2,9.46400226841,38.019275,265.526976913,71.7563175297,21.104714,21.046091,0.817524,1.052928,65.826490829,-31.9572366854,1323,93.1078762442,-29.9663229389,93.1324792212,-28.8949491578
300267,2,9.08625119408,38.033597,253.734531461,73.9821439722,21.119296,21.060767,0.817524,1.040393,65.9433742192,-32.3050793629,1464,97.0530344383,-26.341505448,97.4235981763,-26.1911040268
300268,2,8.96747704315,38.038094,256.630432045,71.4085894438,21.098571,21.040071,0.817524,1.055058,64.3124498554,-32.4361148106,1447,94.0409380135,-26.9236878637,94.2096231486,-25.5889253841
300269,2,8.84939044158,38.042559,258.447223918,68.7644465151,21.075165,21.016695,0.817524,1.072849,62.7169342833,-32.5501907076,1431,90.9908544869,-27.4389488088,91.5048043421,-26.5148824768
300270,2,8.72895471304,38.04711,252.8502284,66.2743146417,21.040894,20.982453,0.8939,1.092322,59.6993374637,-32.6632925764,1542,89.0888637902,-24.8893439163,90.6136608396,-24.3176466283
300305,2,4.2618892633,38.213435,266.663782474,63.0781268773,21.081072,21.023723,0.83525,1.12155,64.1928735635,-36.7318658796,1305,89.9551759765,-30.452764107,90.382743875,-29.4462491483
300306,2,4.14019302762,38.217907,266.487827136,65.5739883287,21.108426,21.051106,0.83525,1.098304,65.7334424831,-36.8369463392,1323,93.1078762442,-29.9663229389,92.2324203103,-31.0480099603
300307,2,4.01660603121,38.222442,261.020835742,63.1422408546,21.074385,21.017095,0.83525,1.120914,62.6305895435,-36.94174032,1431,90.9908544869,-27.4389488088,92.0264366533,-26.5671935235
300308,2,3.89485249974,38.226909,260.02916039,65.5119942953,21.101447,21.044186,0.83525,1.098845,64.2140730019,-37.0478521036,1447,94.0409380135,-26.9236878637,94.9251694263,-27.3831427196
300309,2,3.77309896828,38.231374,258.456448538,67.8203266603,21.126027,21.068795,0.83525,1.07991,65.8325641816,-37.1520731265,1464,97.0530344383,-26.341505448,97.9444077364,-25.7423634817
300312,2,3.32074878902,38.247931,256.585684041,60.0981160891,21.035141,20.978019,0.64819,1.153564,59.6001584693,-37.4715543931,1542,89.0888637902,-24.8893439163,88.0002012682,-25.287778767
300315,2,2.95428498325,38.261318,255.441601916,62.0584338893,21.063393,21.006358,0.64819,1.131959,61.2165870009,-37.8443780304,1564,92.1208418505,-24.4157942986,91.8279982125,-24.3295641504
433251,2,-27.0979816249,2.644792,82.7450177867,46.1834349639,21.314417,21.034417,0.662093,1.385891,73.5950536858,-34.5462610743,1564,92.1208418505,-24.4157942986,93.3972978109,-23.399882832
433252,2,-26.9633365431,2.643452,79.4554951976,48.1950324868,21.340234,21.060234,0.662093,1.341533,75.831365256,-34.4139651194,1431,90.9908544869,-27.4389488088,91.4743973101,-28.042044184
433253,2,-26.8278893203,2.642104,75.8219687482,49.9355636768,21.361385,21.081385,0.662093,1.306645,77.9675238036,-34.2817264603,1305,89.9551759765,-30.452764107,90.249415536,-29.067180271
433254,2,-26.6923848018,2.640756,77.2657650961,47.3075208621,21.329026,21.049026,0.521516,1.360542,75.3201723112,-34.1486283645,1323,93.1078762442,-29.9663229389,92.9304305789,-29.0610496226
433255,2,-26.5573386494,2.639413,80.5979730411,45.8601721758,21.310128,21.030128,0.521516,1.393457,73.1869931442,-34.0153583813,1447,94.0409380135,-26.9236878637,93.3411356817,-27.1295515994
433257,2,-26.2878193026,2.636733,81.6958174723,43.3912397408,21.276077,20.996077,0.521516,1.455659,70.5473192862,-33.750136218,1464,97.0530344383,-26.341505448,96.0905660959,-26.8160863897
433258,2,-26.153116925,2.635394,78.6312381135,45.0956745898,21.299832,21.019832,0.521516,1.411863,72.6944786235,-33.6170381222,1333,96.2172036068,-29.4075744971,95.0427422401,-30.3547310282
433259,2,-26.0180707727,2.634051,77.0073038347,43.8773371342,21.282964,21.002964,0.521516,1.442764,72.2197830902,-33.484283801,1234,98.5356773248,-31.8503800566,98.6328758157,-32.0818550059
433261,2,-25.7482076512,2.631371,75.2969102247,46.89905925,21.323772,21.043772,0.521516,1.369584,74.8477686091,-33.2178011305,1220,95.3622932807,-32.459147714,94.9485532885,-32.2713894445
433262,2,-25.6127604284,2.630025,73.5066462981,49.7939285099,21.359705,21.079705,0.521516,1.309371,77.4840047203,-33.0845884431,1212,92.1411245564,-32.9919984634,91.4636824879,-33.2009561713
433279,2,-23.2187135772,2.606295,78.7265782906,52.0233645865,21.385341,21.105341,0.417903,1.268618,75.9335236309,-30.7127723544,1431,90.9908544869,-27.4389488088,90.6545049397,-27.6456146855
433280,2,-23.083380946,2.604956,82.4635809178,50.3225393717,21.365941,21.085941,0.417903,1.299295,73.7099890195,-30.572283103,1564,92.1208418505,-24.4157942986,92.9284585443,-24.4943468123
433284,2,-22.5213666448,2.599398,74.3886575279,54.2691299603,21.409428,21.129428,0.35444,1.231881,78.0786203201,-30.0322130854,1305,89.9551759765,-30.452764107,91.1570585054,-29.5698934405
433285,2,-22.3860913093,2.598061,75.9019536564,51.6614271473,21.381297,21.101297,0.35444,1.27493,75.4290342923,-29.8752226495,1323,93.1078762442,-29.9663229389,91.8469736697,-30.7926999668
433286,2,-22.2508159739,2.596724,77.3820755285,49.040832784,21.350648,21.070648,0.35444,1.324197,72.7909074204,-29.7397181309,1333,96.2172036068,-29.4075744971,96.2735030372,-29.4589688113
433287,2,-22.1155406385,2.595388,80.8916139111,47.6617806669,21.333535,21.053535,0.35444,1.352851,70.656525042,-29.6042136124,1464,97.0530344383,-26.341505448,96.7376460809,-26.2216426773
433288,2,-21.9803225988,2.594052,79.7713095342,50.5481701514,21.368573,21.088573,0.35444,1.295073,73.3089758587,-29.4686517981,1447,94.0409380135,-26.9236878637,95.8930686661,-26.7952880218
433289,2,-21.8453910381,2.592719,83.3183193566,48.8231661176,21.347992,21.067992,0.35444,1.328589,71.0385732998,-29.333032688,1568,95.1401002477,-23.8813965631,96.1815164824,-23.9243683977
433290,2,-21.690004884,2.591185,75.2793777162,48.1583631879,21.339777,21.059777,0.35444,1.342301,72.3176442816,-29.197642761,1234,98.5356773248,-31.8503800566,97.5070326425,-31.2826934732
433291,2,-21.5547868444,2.58985,73.4490640396,51.0654937446,21.37454,21.09454,0.35444,1.285574,74.9447703638,-29.0416836491,1220,95.3622932807,-32.459147714,94.7425999984,-31.3092787149
433295,2,-21.013341728,2.584506,73.4857333385,51.6058502412,21.380672,21.100672,0.412288,1.27591,74.9570316607,-28.4974310395,1220,95.3622932807,-32.459147714,95.5480111337,-32.1302126438
433296,2,-20.8782382799,2.583173,75.3362151295,48.9894384697,21.350022,21.070022,0.412288,1.32523,72.3356351564,-28.361410859,1234,98.5356773248,-31.8503800566,98.7738507263,-30.6738112243
433313,2,-18.5761511548,2.560496,80.9388829292,51.3069381595,21.377292,21.097292,0.37929,1.281224,70.7463075285,-26.0342281825,1464,97.0530344383,-26.341505448,97.262867114,-25.5607931564
433314,2,-18.4412768899,2.559169,79.8120468335,54.1953902921,21.408665,21.128665,0.361449,1.233023,73.4002480355,-25.8975777484,1447,94.0409380135,-26.9236878637,93.161590437,-25.9773907692
433315,2,-18.3058296671,2.557837,83.8069377642,52.4880333584,21.390467,21.110467,0.361449,1.260678,71.1344291389,-25.7606408353,1568,95.1401002477,-23.8813965631,96.4837903643,-24.7686217088
433331,2,-16.1427421031,2.536585,73.7792023212,53.7472227047,21.403984,21.123984,0.35307,1.240058,72.437850827,-23.5554981692,1234,98.5356773248,-31.8503800566,99.2879707111,-31.8464266479
433333,2,-15.8736238268,2.533943,69.5919121628,59.5130115887,21.459148,21.179148,0.35307,1.160439,77.7086614718,-23.2800773571,1212,92.1411245564,-32.9919984634,92.64143571,-31.9673780384
433350,2,-13.5614526445,2.511276,83.7781752829,57.4216010449,21.440391,21.160391,0.400914,1.186728,71.2584745015,-20.905224592,1568,95.1401002477,-23.8813965631,96.3772676447,-24.4891328964
433351,2,-13.4252605766,2.509942,79.0295010769,59.3981335508,21.458154,21.178154,0.400914,1.161813,73.5248663559,-20.7669125803,1447,94.0409380135,-26.9236878637,95.522346935,-27.0987264701
433365,2,-11.4383575347,2.490492,65.5023686043,63.9160776527,21.493588,21.213588,0.355963,1.113401,77.8045173109,-18.7909530322,1212,92.1411245564,-32.9919984634,92.2175647777,-33.6372635323
436650,2,-42.0776766997,16.953441,77.4860100726,51.8302205138,21.383189,21.103189,0.344578,1.271972,115.346373625,-32.2657744581,1564,92.1208418505,-24.4157942986,91.9543475948,-25.1203032035
436651,2,-42.0507476834,16.956857,76.770500378,54.7362051549,21.414224,21.134224,0.344578,1.224739,117.304399595,-32.1338795737,1542,89.0888637902,-24.8893439163,89.9385839636,-24.8527892089
