obshistid,expmjd,filter,rotskypos,start_run,end_run,altitude,rawseeing,airmass,moonalt,moonphase,dist2moon,sunalt,cputime,hostname,cputime_fell,runlimit,vskybright,filtskybrightness
 997774,61054.07812,3,255.6242676,57449.551,57450.160,73.99904633, 0.7058780, 1.0403060,-33.64614487,19.3506794, 127.7179642,-22.84743690, 51615.98,0,  51615.98,0,21.552521,20.192520
 997794,61054.08984,4,256.3926392,57449.551,57450.676,70.98328400, 0.7058780, 1.0577281,-32.80223465,19.2787876, 127.6719589,-24.94446182, 75602.87,0,  75602.87,0,21.538137,19.388138
 997820,61054.10156,5,256.7392273,57449.551,57450.793,67.18125153, 0.7058780, 1.0849110,-31.50901222,19.1885052, 127.6120224,-27.42737579,103937.65,0, 103937.65,0,21.516294,17.299999
 998104,61055.06250,0,252.6229858,57449.551,57449.738,78.73963928, 0.8255550, 1.0196290,-32.92771149,12.6141768, 123.3284760,-18.74603271, 11589.64,3,  19818.28,0,21.569992,22.229994
 998833,61056.06250,0,253.3972778,57449.551,57449.719,77.91229248, 0.6482920, 1.0226750,-30.01983643, 7.0274959, 117.5508881,-18.81100655, 10823.92,3,  18508.90,0,21.567390,22.227390
 999525,61057.06250,0,253.9651947,57449.551,57449.734,77.18898773, 0.6914580, 1.0255300,-26.10149384, 2.9563749, 110.7937088,-18.79828644, 14912.12,1,  16850.70,0,21.564960,22.224960
1000185,61058.06250,0,254.4921570,57449.551,57449.746,76.39521027, 0.8482280, 1.0288700,-21.39877129, 0.6090280, 103.3221664,-18.84481049, 11865.22,3,  20289.53,0,21.562128,22.222130
1163952,61285.25781,2,114.8042908,57449.551,57454.551,47.09243393, 0.4747230, 1.3652790, 28.32588768,72.0821075,  50.4065933,-59.35556412,416728.62,0, 498557.81,1,19.710979,19.789865
1163962,61285.26562,1,114.8042908,57449.551,57455.148,48.79818344, 0.4747230, 1.3290950, 29.31154633,72.0263214,  50.4239540,-58.05156708,426267.00,3, 672826.56,1,19.729755,19.678991
1163982,61285.27344,3,114.8042908,57449.551,57453.625,51.79601669, 0.4747230, 1.2725700, 30.93771553,71.9284439,  50.4542618,-55.64268112,345158.34,0, 345158.34,0,19.761358,18.932928
1164008,61285.28516,4,114.8042908,57449.551,57451.172,55.57816696, 0.4747230, 1.2122740, 32.78390121,71.8051682,  50.4918480,-52.43285751,116003.97,3, 198366.79,0,19.798561,18.193003
1164028,61285.29688,5,114.8042908,57449.551,57450.938,58.59289932, 0.4747230, 1.1716681, 34.07935715,71.7070236,  50.5211830,-49.76860428, 96307.27,3, 164685.44,0,19.826008,17.299999
1168321,61298.26562,0, 94.4409790,57449.551,57449.758,60.56920242, 0.3989560, 1.1481740,-36.99777603,18.4684944, 130.7588806,-53.05525970, 16984.12,0,  16984.12,0,21.468092,22.128092
1169136,61299.23047,0, 75.4655304,57449.551,57449.754,49.86835480, 0.4334110, 1.3079360,-22.46590424,26.3740082, 129.2285614,-59.73612213, 16793.20,0,  16793.20,0,21.360588,22.020590
1172797,61305.28125,2,174.2210541,57449.551,57454.246,70.49013519, 0.5511400, 1.0609150, 16.60792732,80.9410019,  92.5434570,-47.59703827,357331.12,3, 611036.24,0,20.202591,20.312469
1172807,61305.28516,1,174.2210541,57449.551,57455.203,72.21233368, 0.5511400, 1.0502059, 14.97660065,80.9836502,  92.5074158,-46.23889542,430636.00,3, 843635.12,1,20.234161,20.140882
1172827,61305.29297,3,174.2210541,57449.551,57452.543,75.22322845, 0.5511400, 1.0342050, 12.13312626,81.0583267,  92.4422684,-43.76944733,249730.27,0, 249730.27,0,20.292173,19.528578
1172853,61305.30859,4,174.2210541,57449.551,57450.559,78.97850800, 0.5511400, 1.0187920,  8.58938217,81.1521225,  92.3569031,-40.52742386, 86704.27,3, 148264.31,0,20.367937,18.849829
1172873,61305.31641,5,174.2210541,57449.551,57451.078,81.90328217, 0.5511400, 1.0100690,  5.80068207,81.2265854,  92.2861938,-37.86007690,130935.01,0, 130935.01,0,20.424635,17.299999
1175665,61308.37109,2,252.8725128,57449.551,57455.195,78.48977661, 0.8387380, 1.0205240,  9.88684559,98.1143570,  68.2557144,-22.05389023,429846.00,3, 874455.69,1,19.440844,19.731043
1175685,61308.37891,1,255.0205231,57449.551,57455.008,75.43069458, 0.8387380, 1.0332251,  6.92310619,98.1418533,  68.1913757,-19.05204964,430495.00,3,1795272.25,1,19.496136,19.171221
1175695,61308.38281,3,255.7224579,57449.551,57454.551,73.71554565, 0.8387380, 1.0417960,  5.23374033,98.1574478,  68.1536179,-17.36887169,423141.34,0, 449923.25,1,17.168346,16.669786
1175715,61308.39453,4,256.4385376,57449.551,57453.887,70.69886780, 0.8387380, 1.0595540,  2.27561641,98.1846313,  68.0853806,-14.40226841,341104.78,0, 341104.78,0,17.171768,17.000000
1181507,61315.19531,2, 76.8574753,57449.551,57452.684,52.86681747, 0.6312370, 1.2543401,  0.96549118,64.8228455,  61.9127312,-56.11857986,239411.38,3, 409393.46,0,20.482195,20.541721
1181517,61315.19922,1, 76.8574753,57449.551,57455.059,54.58219528, 0.6312370, 1.2270761,  2.31950498,64.7619095,  61.9585114,-55.94428635,425777.00,3, 458266.53,1,20.495663,20.471535
1181537,61315.21094,3, 76.8574753,57451.586,57453.227,57.59480667, 0.6312370, 1.1844450,  4.65327692,64.6550293,  62.0374069,-55.38702774,118224.88,3, 202164.55,0,20.504747,19.632677
1181563,61315.22266,4, 76.8574753,57449.551,57451.293,61.39185333, 0.6312370, 1.1390650,  7.50987244,64.5204926,  62.1341209,-54.25320053,147807.28,0, 147807.28,0,20.499989,18.836151
1181583,61315.23438,5, 76.8574753,57449.551,57450.445,64.41489410, 0.6312370, 1.1087170,  9.71209335,64.4134521,  62.2090073,-53.03503799, 76561.22,3, 130919.69,0,20.491003,17.299999
1184074,61318.19141,2, 87.1954117,57449.551,57450.285,54.04475784, 0.4071580, 1.2353700,-31.88452911,31.2182388,  86.8386841,-55.01867294, 61243.78,0,  61243.78,0,21.407099,21.127098
1184084,61318.19531,1, 87.1954117,57449.551,57450.066,55.76174164, 0.4071580, 1.2096241,-30.25211525,31.1601334,  86.9037170,-54.91943741, 43984.41,0,  43984.41,0,21.424498,21.834497
1184104,61318.20703,3, 87.1954117,57449.551,57449.926,58.77676010, 0.4071580, 1.1693820,-27.39718056,31.0583458,  87.0160751,-54.49802780, 29953.59,3,  51220.64,0,21.452703,20.092705
1184130,61318.21875,4, 87.1954117,57449.551,57450.500,62.57592773, 0.4071580, 1.1266080,-23.82094955,30.9304619,  87.1543884,-53.53717804, 76251.73,0,  76251.73,0,21.484127,19.334127
1184150,61318.22656,5, 87.1954117,57449.551,57450.375,65.59983063, 0.4071580, 1.0980790,-20.99116898,30.8289013,  87.2618179,-52.45348358, 62889.89,3, 107541.72,0,21.505964,17.299999
1185746,61320.16797,0,134.9466248,57449.551,57449.680,48.80208206, 0.4172800, 1.3290160,-54.38933563,13.1423712, 104.1347961,-53.63595581, 10548.65,3,  18038.19,0,21.347734,22.007734
1186645,61321.17188,0, 94.4947205,57449.551,57449.750,50.98837280, 0.6299960, 1.2869740,-57.01686478, 6.6385131, 112.2615662,-53.51437378, 16757.36,0,  16757.36,0,21.373657,22.033657
1187505,61322.16406,0, 81.3079224,57449.551,57449.770,49.03521729, 0.5498580, 1.3243090,-57.75345993, 2.3584599, 119.2869492,-52.58669662, 17956.76,0,  17956.76,0,21.350580,22.010580
1188316,61323.15625,0, 84.9287338,57449.551,57449.684,47.75082016, 0.4985340, 1.3509409,-52.71813202, 0.3056060, 124.9925766,-51.64555740, 10503.26,3,  17960.57,0,21.334660,21.994659
1189123,61324.16016,0,115.6031723,57449.551,57449.707,50.01331329, 0.3100480, 1.3051560,-45.40931320, 0.4783730, 128.9882050,-51.69769669, 10452.70,3,  17874.12,0,21.362305,22.022305
1189920,61325.15625,0, 96.1863174,57449.551,57449.746,49.44705963, 0.6037490, 1.3161300,-36.20795441, 2.7373779, 130.7485046,-50.95468521, 16202.69,0,  16202.69,0,21.355558,22.015558
1190476,61326.15234,0,168.4712982,57449.551,57449.754,48.43584824, 0.5219500, 1.3365210,-25.86692429, 6.8418489, 130.2303925,-50.01274109, 16957.56,0,  16957.56,0,21.343225,22.003225
1193759,61330.17188,2,149.9156036,57449.551,57450.820,58.85709000, 0.6986540, 1.1683910,  5.36454678,36.6141052, 110.9761353,-50.27131653,108441.77,0, 108441.77,0,21.111872,21.044027
1193769,61330.17969,1,149.9156036,57449.551,57451.992,60.57934189, 0.6986540, 1.1480600,  3.89559746,36.6643410, 110.9435959,-50.43587112,201412.17,0, 201412.17,0,21.135557,21.278078
1193789,61330.18750,3,149.9156036,57449.551,57450.867,63.60163879, 0.6986540, 1.1164171,  1.35206580,36.7524452, 110.8849258,-50.50135803, 78263.28,0,  78263.28,0,21.168835,20.121897
1193815,61330.19922,4,149.9156036,57449.551,57450.383,67.40561676, 0.6986540, 1.0831350, -1.78516459,36.8633194, 110.8080902,-50.18010330, 71307.93,0,  71307.93,0,21.237835,19.371626
1193835,61330.21094,5,149.9156036,57449.551,57451.395,70.42877197, 0.6986540, 1.0613180, -4.22556353,36.9515266, 110.7445526,-49.61035156,118013.39,0, 118013.39,0,21.315542,17.299999
1196167,61333.16797,2,151.6384888,57449.551,57452.180,59.26337433, 0.2977800, 1.1634350, 32.16493225,64.7630768,  88.4033737,-48.88974380,193031.75,3, 330084.30,0,20.405773,20.465141
1196177,61333.17188,1,151.6384888,57449.551,57455.234,60.98591232, 0.2977800, 1.1435120, 30.47493744,64.8146286,  88.3740387,-49.15422058,425220.00,3, 521643.78,1,20.428230,20.403910
1196197,61333.18359,3,151.6384888,57449.551,57450.984,64.00866699, 0.2977800, 1.1125220, 27.51795959,64.9049835,  88.3209305,-49.40322876, 90406.44,3, 154595.01,0,20.467121,19.596552
1196223,61333.19531,4,151.6384888,57449.551,57450.320,67.81265259, 0.2977800, 1.0799690, 23.81201172,65.0185776,  88.2509689,-49.32289886, 65459.22,3, 111935.27,0,20.515982,18.856131
1196243,61333.20312,5,151.6384888,57449.551,57450.566,70.83534241, 0.2977800, 1.0586740, 20.87829590,65.1088486,  88.1928177,-48.94772720, 75569.86,3, 129224.46,0,20.555620,17.299999
